Āfrika	Afrika
2000.—2001. gada NBA sezona	National Basketball Association 2000/2001
Rīgas Doms	Katedralen i Riga
Alfa Romeo Brera	Alfa Romeo Brera
Ford Anglia	Ford Anglia
Daugavas stadions (Rīga)	Daugava Stadion
Latvijas Nacionālā bibliotēka	Lettlands nationalbibliotek
City Life	City Life
Kustību neirons	Motoriska nerver
Trests	Trust
Matjenso	Matienzo (forskningsstation)
Elsvērta Zeme	Ellsworths land
Staļinisma arhitektūra	Stalinistisk arkitektur
Teledarbs	Distansarbete
Kvartets	Kvartett
Taukplēve	Tarmkäx
Magadi ezers	Magadisjön
2002.—2003. gada NBA sezona	National Basketball Association 2002/2003
Eiropas vija	Nässelsnärja
Hokeja slavas zāle	Hockey Hall of Fame
Opel Combo	Opel Combo
Skota	Scott Base
Revanšisms	Revanschism
Uzurpācija	Usurpator
Jaunkrievija	Nya Ryssland
Sojuz TMA-22	Sojuz TMA-22
Datorspēļu izdevējs	Datorspelsförlag
Resnkāta beka	Bittersopp
Dienviddžordžija	Sydgeorgien
Sociālā stigma	Stigmatisering (sociologi)
Pirāti!	Piraterna!
2011. gada Eiropas čempionāts vieglatlētikā telpās	Europeiska inomhusmästerskapen i friidrott 2011
Amazones zebiekste	Mustela africana
Etnonīms	Etnonym
Pirmreizinātājs	Primtalsfaktor
Gada staipeknis	Revlummer
Otep	Otep
Crabro peltarius	Crabro peltarius
Kreigs Konrojs	Craig Conroy
Atjaunīgie resursi	Förnybar resurs
Kreigs Smits	Craig Smith
Fotoplate	Glasplåt
All the Right Reasons	All the Right Reasons
Sojuz TMA-03M	Sojuz TMA-03M
Need for Speed III: Hot Pursuit	Need for Speed III: Hot Pursuit
Krievijas upju uzskaitījums	Lista över vattendrag i Ryssland
Somijas basketbola izlase	Finlands herrlandslag i basket
Need for Speed II	Need for Speed II
The Simpsons Game	The Simpsons Game
Krievijas Augstākā līga hokejā	Vyssjaja Chokkejnaja Liga
Creation Records	Creation Records
Šķidrais slāpeklis	Flytande kväve
Undertow	Undertow
Māsas Tolmačovas	Masja och Nastia Tolmatjova
Ford Capri	Ford Capri
Anau ezers	Te Anau (sjö)
Critérium International	Critérium International
Apvienotās Karalistes kosmosa aģentūra	UK Space Agency
Improvizācijas teātris	Improvisationsteater
Pan Pacific peldēšanas čempionāts	Pan Pacific Swimming Championships
Badmintons 2012. gada Vasaras Olimpiskajās spēlēs — Vīrieši, vienspēles	Herrsingel i badminton vid olympiska sommarspelen 2012
Embera-Vounaana	Emberá-Wounaan
Aizslēgs	Slutstycke
Three Dollar Bill, Yall$	Three Dollar Bill Y'All
Pfeifera nūjiņa	Haemophilus influenzae
HV71	HV71
Darba partija (Lietuva)	Darbo Partija
Frölunda HC	Frölunda HC
The Confessions Tour	The Confessions Tour
Svītrainā zebiekste	Mustela strigidorsa
Ufas @@@u0026Salavat Julajev"	Salavat Julajev Ufa
Hurt (Nine Inch Nails dziesma)	Hurt (Nine Inch Nails-låt)
Ziemeļu muzejs	Nordiska museet
Baltkrievijas hokeja izlase	Vitrysslands herrlandslag i ishockey
2005.—2006. gada NBA sezona	National Basketball Association 2005/2006
LIFO	LIFO
The National	The National
Cult of Luna	Cult of Luna
Nobela prēmijas laureāti ekonomikā	Mottagare av Sveriges Riksbanks pris i ekonomisk vetenskap till Alfred Nobels minne
2010.—2011. gada NBA sezona	National Basketball Association 2010/2011
Opel Commodore	Opel Commodore
Badmintons 2008. gada Vasaras Olimpiskajās spēlēs — Sieviešu dubultspēles	Damdubbel i badminton vid olympiska sommarspelen 2008
Vieglā automašīna	Personbil
Merieši	Merier
Glosatori	Glossator
Aplozīvs slēdzenis	Oexploderad klusil
ASK	ASK
Cūkšņukura skunksi	Trynskunkar
Swedbank	Swedbank
Biomīmikrija	Biomimetik
Grūpija	Groupie
KONE	Kone
Ford-Vairogs Taunus	Ford Taunus
Troksnenis	Obstruent
Melhiora	Melchior (forskningsstation)
Soču Olimpiskais stadions	Olympiastadion Fisjt
Primavera	Primavera (forskningsstation)
IEEE 802.16	IEEE 802.16
2008. gada Pasaules čempionāta hokejā izlašu sastāvi	Spelartrupper under världsmästerskapet i ishockey för herrar 2008
Natālija Laščonova	Natalia Lastjenova
Sonic Riders: Zero Gravity	Sonic Riders: Zero Gravity
Ermitāžas brīvprātīgo organizācija	Eremitagets volontärtjänst
Parastā priedes zāģlapsene	Vanlig tallstekel
Zeltainā gundega	Majsmörblomma
Sekretariāts	Secretariat
DEL	Del
Pavasara brīvlaiks	Sportlov
Donas zirgs	Donhäst
JBL	JBL
Vidējo Rietumu divīzija	Midwest Division (National Basketball Association)
Sporta peldēšanas veidi	Simsätt
Plankumainie skunksi	Fläckskunkar
DO	DO
Hinrihs Šults	Hinrich Schuldt
Neds Flanderss	Ned Flanders
Volkers	Walker (efternamn)
Dens Hemhuiss	Dan Hamhuis
LC	LC
Luna-1	Luna 1
Luna-2	Luna 2
Maskavas @@@u0026Dinamo@@@u0026 (hokejs)	HK Dynamo Moskva
Desventuradasu salas	Desventuradasöarna
Novadpētniecība	Hembygdskunskap
Denjels Džirardi	Daniel Girardi
Lobezas apriņķis	Powiat łobeski
Modo Hockey	Modo Hockey
Augstākā beisbola līga	Major League Baseball
Zilonis (filma)	Elephant (film)
PPTP	PPTP
Hack and slash	Hack 'n slash
Skrejviļņa lampa	Vandringsvågrör
1992.—1993. gada NBA sezona	National Basketball Association 1992/1993
1994.—1995. gada NBA sezona	National Basketball Association 1994/1995
Destaļinizācija	Ryskt töväder
Valčas apriņķis	Powiat wałecki
USA for Africa	USA for Africa
Throbbing Gristle	Throbbing Gristle
Eiropas autoceļš E95	E95
2012. gada Pasaules čempionāts šosejas riteņbraukšanā	VM i cykel 2012
UK garage	UK garage
Kastaņu smilšbeka	Kastanjesopp
Fireflies (dziesma)	Fireflies (låt)
1993.—1994. gada NBA sezona	National Basketball Association 1993/1994
IS-IS	IS-IS
Gagarina kauss	Gagarin Cup
Derlija arābu zirgs	Darley Arabian
Matemātiskā loģika	Matematisk logik
Boļeslavs III	Boleslav III
Līmes krāsu glezniecība	Limfärger
Serāls	Seralj
Mihaels Frolīks	Michael Frolík
Iekapsulēšana	Inkapsling (datorkommunikation)
Daugavgrīva	Daugavgrīva
Deivs Bolands	Dave Bolland
Dāvids	David (olika betydelser)
Deivids Klārksons	David Clarkson
Deivids Moss	David Moss
Merlins varenais burvis	Merlin (TV-serie)
Meško	Mieszko
Misūri	Missouri (olika betydelser)
Misisipi	Mississippi (olika betydelser)
Jāšana 2008. gada Vasaras Olimpiskajās spēlēs — Individuālā trīscīņa	Individuell fälttävlan i ridsport vid olympiska sommarspelen 2008
Jāšana 2008. gada Vasaras Olimpiskajās spēlēs — Komandu trīscīņa	Lagtävlingen i fälttävlan i ridsport vid olympiska sommarspelen 2008
Delta	Delta (olika betydelser)
Afganistānas Tautas Demokrātiskā partija	Afghanistans folkdemokratiska parti
2010. gada Pasaules čempionāts hokejā	Världsmästerskapet i ishockey för herrar 2010
Deniss Hollenšteins	Denis Hollenstein
Serious request	Serious Request
Deniss Deņisovs	Denis Denisov
Peļņas marža	Vinstmarginal
Sorbona	Sorbonne (olika betydelser)
Zagrosas tritons	Neurergus kaiseri
Besarābijas guberņa	Guvernementet Bessarabien
Vandas ezers	Vandasjön
Hačidžjo	Hachijō-jima
Vide	Vide
Stīvens Strāzburgs	Stephen Strasburg
Uguns iegūšana	Eldslagning
Hannah Montana 3	Hannah Montana 3
Briljanta policists	Blue Streak
Latviešu virtuve	Lettiska köket
Karalienes Elizabetes Zeme	Drottning Elizabeths land
NHL simboliskā izlase	NHL All-Star Team
Džudo 2008. gada Vasaras Olimpiskajās spēlēs — Sievietes, līdz 52 kg	Damernas halv lättvikt i judo vid olympiska sommarspelen 2008
Džudo 2008. gada Vasaras Olimpiskajās spēlēs — Sievietes, līdz 57 kg	Damernas lättvikt i judo vid olympiska sommarspelen 2008
Džudo 2008. gada Vasaras Olimpiskajās spēlēs — Sievietes, līdz 63 kg	Damernas halv mellanvikt i judo vid olympiska sommarspelen 2008
Piepjvaboļu dzimta	Trädsvampbaggar
Konstitucionālisms	Konstitutionalism
Rock Band (spēle)	Rock Band
Uzliesmojuma slāpētājs	Flamdämpare
Lingvolabiāls līdzskanis	Linguolabial konsonant
Veiktspēja (datorika)	Datorprestanda
Vikipēdija:Vēstniecība	Wikipedia:Ambassaden
Žokļi 2	Hajen 2
Žokļi 3	Hajen 3-D
Žokļi: Atriebība	Hajen 4
Sabiedrības ienaidnieks	Public Enemy - samhällets fiende nr 1
Infims	Infimum
Derealizācija	Derealisation
Deriks Brasārs	Derick Brassard
Tors: Tumsas karaļvalsts	Thor: The Dark World
Astoņkāju dzimta	Octopodidae
Loka šaušana 2008. gada Vasaras Olimpiskajās spēlēs — Vīrieši	Herrarnas individuella tävling i bågskytte vid olympiska sommarspelen 2008
Eklipse	Eclipse (galopphäst)
Velokurjers	Cykelbud
FIBT pasaules čempionāts	FIBT-världsmästerskapen
De'Longhi	De'Longhi
Svītrainie skunksi	Mephitis
Dialektiskā uzvedības terapija	Dialektisk beteendeterapi
Geigera skaitītājs	Geiger-Müllerrör
Placenta	Moderkaka
Sūtņi (glezna)	Ambassadörerna
Nacionālais polāro pētījumu institūts	National Institute of Polar Research
Nacionālā futbola līga	National Football League
Nacionālā hokeja līga	National Hockey League
Treisijas Ulmenas šovs	The Tracey Ullman Show
Turku TPS	HC TPS
Astoņdesmit dienās ap zemeslodi	Jorden runt på 80 dagar
Gļotāda	Slemhinna
Vācijas federālās zemes	Tysklands förbundsländer
Ginekoloģija	Gynekologi
Ohrida	Ohrid
Difuzors (motora daļa)	Diffuser
Opera (nozīmju atdalīšana)	Opera (olika betydelser)
Krievijas himna	Ryska federationens hymn
Dalīšana	Division (matematik)
Stučka	Stučka
Pendžāba	Punjab
Paranoja	Paranoia
Parīzes Masters	BNP Paribas Masters
Pols Kagame	Paul Kagame
Koana	Koan
Jūrgordenas tilts	Djurgårdsbron
Djurgårdens IF	Djurgården Hockey
Dmitrijs Orlovs	Dmitrij Orlov
Persijas onagrs	Equus hemionus onager
Olvads	Äggledare
Does Your Mother Know	Does Your Mother Know
Dolārs (nozīmju atdalīšana)	Dollar (olika betydelser)
Geminīdas	Geminiderna
Po	Po (olika betydelser)
Dūkuri	Doppingsläktet
Kronekera reizinājums	Kroneckerprodukt
Kserkss	Xerxes
Podoļskas @@@u0026Vitjaz"	HK Vitjaz Podolsk
Roņu sala	Runö
Fiskars	Fiskars
Queens of the Stone Age	Queens of the Stone Age
RAF	RAF
Racionāls skaitlis	Rationella tal
Dornier Wal	Dornier Wal
Ķeriet Smārtu!	Get Smart
Lidosta	Flygplats
Aristoteļa fizika	Aristoteles fysik
Rožeriu Seni	Rogério Ceni
Tautas partija	Lettiska folkpartiet
Ivars Vidfamne	Ivar Vidfamne
Cūkkārpas ekspresis	Hogwartsexpressen
Dzēlējlapsenes	Gaddsteklar
Dags Hārvijs	Doug Harvey
Nikaragvas kanāls	Nicaraguakanalen
Ra	Ra (gud)
Edvarda VII pussala	Edvard VII:s land
Zivis (zodiaka zīme)	Fiskarna (stjärntecken)
Samuels Eto'o	Samuel Eto'o
2011.—2012. gada NBA sezona	National Basketball Association 2011/2012
Hodinkas halle	Megasport Arena
Santakrusa	Santa Cruz
Santjago (nozīmju atdalīšana)	Santiago
Priežu lielais lūksngrauzis	Större märgborre
3 (nozīmju atdalīšana)	Tre (olika betydelser)
Trīs draugi	Kamrater
Sēdgliemeņu dzimta	Dreissenidae
Drekslers (nozīmju atdalīšana)	Drechsler
Kokgrebums	Xylografi
Asteru apakšklase	Asteridae
Butānas karalis	Druk Gyalpo
Druskininki	Druskininkai
Dmitrijs Korobovs	Dzmitryj Korabaŭ
Mašīnas telegrāfs	Maskintelegraf
Mento	Mento
Mazais jakāns	Dvärgjaçana
Dandī sala	Dundee Island
Silver Side Up	Silver Side Up
Mēslumušu dzimta	Kolvflugor
Pasekstes guana	Flikguan
Neue Slowenische Kunst	Neue Slowenische Kunst
Cūkas (kāršu spēle)	Durak
Milvoki @@@u0026Admirals"	Milwaukee Admirals
1978. gada Pasaules čempionāts hokejā	Världsmästerskapet i ishockey för herrar 1978
Dānijas kultūras kanons	Danmarks kulturkanon
Osi Vēnenens	Ossi Väänänen
Dānijas hokeja izlase	Danmarks herrlandslag i ishockey
Ford Consul	Ford Consul (1950-1962)
E.M.D.	E.M.D.
Stokholmas modernās mākslas muzejs	Moderna museet
Fīniksas @@@u0026Mercury"	Phoenix Mercury
EQT Holdings	EQT
EUDemocrats	EUDemokraterna
Eiropas autoceļš E11	E11
Brāga	Mäsk
Hesburger	Hesburger
TWAIN	TWAIN
Austrumeiropas hokeja līga	Eastern European Hockey League
ECCO	Ecco
Lubāns	Lubāns
Edgars Bertuks	Edgars Bertuks
Saturn (nesējraķešu saime)	Saturn (raketserie)
Šūmahers	Schumacher
Mūsdienu valoda	Moderna språk
Spāņu atklātne	Spansk öppning
Īsnagu ūdri	Klolösa uttrar
Vienprātības grāmata	Konkordieboken
Sintpops	Syntpop
Pulmonālā ekspirācija	Pulmonisk-egressiv konsonant
Roots reggae	Roots reggae
Sojuz (nesējraķetes)	Sojuz (raket)
Datortīkls	Datornätverk
Atdalītu joslu ceļš	Fyrfältsväg
Pašu kapitāla koeficients	Soliditet
Zalkšu apakšdzimta	Colubrinae
Līgavas tēvs: otrā daļa	Brudens far 2
Maiks Iguldens	Mike Iggulden
The Dillinger Escape Plan	The Dillinger Escape Plan
Marijs	Murray (efternamn)
Robertsons	Robertson
Īstie zīdtauriņi	Bombyx
Deivisa (polārstacija)	Davis Station
Ozolu zilspārnu koksngrauzis	Vedspegelbock
Šrilankas zilā žagata	Ceylonblåskata
1933. gada Pasaules čempionāts hokejā	Världsmästerskapet i ishockey för herrar 1933
1949. gada Pasaules čempionāts hokejā	Världsmästerskapet i ishockey för herrar 1949
Daiļspāres	Ischnura
Traunsteinera dzegužpirkstīte	Sumpnycklar
1972. gada Pasaules čempionāts hokejā	Världsmästerskapet i ishockey för herrar 1972
1974. gada Pasaules čempionāts hokejā	Världsmästerskapet i ishockey för herrar 1974
1979. gada Pasaules čempionāts hokejā	Världsmästerskapet i ishockey för herrar 1979
1985. gada Pasaules čempionāts hokejā	Världsmästerskapet i ishockey för herrar 1985
1986. gada Pasaules čempionāts hokejā	Världsmästerskapet i ishockey för herrar 1986
1991. gada Pasaules čempionāts hokejā	Världsmästerskapet i ishockey för herrar 1991
1994. gada Pasaules čempionāts hokejā	Världsmästerskapet i ishockey för herrar 1994
1995. gada Pasaules čempionāts hokejā	Världsmästerskapet i ishockey för herrar 1995
1997. gada Pasaules čempionāts hokejā	Världsmästerskapet i ishockey för herrar 1997
1999. gada Pasaules čempionāts hokejā	Världsmästerskapet i ishockey för herrar 1999
2004. gada Pasaules čempionāts hokejā	Världsmästerskapet i ishockey för herrar 2004
Gladiatus	Gladiatus
Tuomass Tarki	Tuomas Tarkki
2006. gada Pasaules čempionāts hokejā junioriem	Juniorvärldsmästerskapet i ishockey 2006
2007. gada Pasaules čempionāts hokejā junioriem	Juniorvärldsmästerskapet i ishockey 2007
2008. gada Pasaules čempionāts hokejā junioriem	Juniorvärldsmästerskapet i ishockey 2008
2010. gada Pasaules čempionāts hokejā junioriem	Juniorvärldsmästerskapet i ishockey 2010
2011. gada Pasaules čempionāts hokejā junioriem	Juniorvärldsmästerskapet i ishockey 2011
Vārtsargs (hokejs)	Målvakt (ishockey)
Pūla	Puula
Last Christmas	Last Christmas
Chrysolina	Chrysolina
Testosterons	Testosteron
Kategorija:Arcade spēles	Kategori:Arkadspel
Eiropas autoceļš E09	E9
Sanktpēterburgas Ledus pils	Ispalatset (Sankt Petersburg)
@@@u0026Traktor@@@u0026 ledus arēna	Traktor Sport Place
Tēsejs	Theseus
Iedomība	Fåfänga
Tripitaka	Tipitaka
Olšūna	Äggcell
1995.—1996. gada NBA sezona	National Basketball Association 1995/1996
1996.—1997. gada NBA sezona	National Basketball Association 1996/1997
1998.—1999. gada NBA sezona	National Basketball Association 1998/1999
Pastiprinājums	Förstärkning (psykologi)
Mutvārdu valoda	Talspråk
Ēkstrema šelfa ledājs	Ekströms shelfis
Pelēkā mušmire	Gråfotad flugsvamp
Alksnene	Pepparriska
Ntombas ezers	Mantumba
Labākā īsfilma (Amerikas Kinoakadēmijas balva)	Oscar för bästa kortfilm
Fēmunnens	Femunden
Hawthorne Heights	Hawthorne Heights
Kadrs (informācijas tehnoloģijas)	Ram (nätverk)
Tukānu dzimta	Tukaner
Elcat	Elcat
Timrå IK	Timrå IK
Dejotājmušu dzimta	Dansflugor
Pakri salas	Rågöarna
Ieeja tukšumā	Enter the Void
Gada dienu uzskaitījums	Lista över datum
UCI ProTour	UCI Pro Tour
Kultūras nams	Kulturhus
Losandželosas @@@u0026Sparks"	Los Angeles Sparks
Pori "Ässät"	Ässät
USA-223	USA-223
Čehoslovākijas hokeja izlase	Tjeckoslovakiens herrlandslag i ishockey
PSRS hokeja izlase	Sovjetunionens ishockeylandslag
Latvijas hokeja izlase	Lettlands herrlandslag i ishockey
Dipijtrēna kontraktūra	Dupuytrens kontraktur
Takk...	Takk...
The Power to Believe	The Power to Believe
Mamrijs	Mamry
Vilsandi	Vilsandi
Tiesību teorija	Allmän rättslära
Multikolinearitāte	Multikollinearitet
Palangas starptautiskā lidosta	Palangas internationella flygplats
Elmans Sērviss	Elman R. Service
Pālmera	Palmer Station
Tiešās secības spektra paplašināšanas tehnoloģija	DSSS
Valērijs Kamenskis	Valerij Kamenskij
Iļja Baskins	Elya Baskin
Juhanness Tīngnēss Bē	Johannes Thingnes Bø
Eiropas Sociālā harta	Europeiska sociala stadgan
Georgijs Baklanovs	Georgij Baklanov
Sebastians Kolbergs	Sebastian Collberg
Parastā tīklērce	Tetranychus urticae
Patriks Šārps	Patrick Sharp
Jans Hejda	Jan Hejda
Skots Hartnels	Scott Hartnell
Neitans Hortons	Nathan Horton
2012. gada NHL drafts	NHL Entry Draft 2012
Džeisons Pominvils	Jason Pominville
Nīderlandes hokeja izlase	Nederländernas herrlandslag i ishockey
Test Drive (sērija)	Test Drive
Džo Pavelskis	Joe Pavelski
Ļaunā gundega	Tiggarranunkel
Džimijs Hauards	Jimmy Howard
Enderbiju Zeme	Enderby Land
Repelenti	Insektsmedel
Svidvinas apriņķis	Powiat świdwiński
Kolobžegas apriņķis	Powiat kołobrzeski
Stargardas apriņķis	Powiat stargardzki
1988.—1989. gada NBA sezona	National Basketball Association 1988/1989
Somijas komunistiskā partija	Finlands kommunistiska parti
Aprīļa revolūcija Afganistānā	Aprilrevolutionen
Oleksijs Kasjanovs	Oleksij Kasyanov
Jakubs Vorāčeks	Jakub Voráček
Pāvels Kubina	Pavel Kubina
Fjodors Fjodorovs	Fjodor Fjodorov
2004. gada Pasaules sērija	World Series 2004
Māzerefekts	Astrofysisk maser
Dāņu karagājiens uz Rēveli un kauja pie Lindanises (1219)	Slaget vid Lindanäs
Henriks Tallinders	Henrik Tallinder
Martins Straka	Martin Straka
Tailers Arnasons	Tyler Arnason
Nikolajs Žerdevs	Nikolaj Zjerdev
Hugo Celmiņš	Hugo Celmiņš
Ragnvalds Muļķis	Ragnvald Knaphövde
Džordans Nolans	Jordan Nolan
Ēriks Kristensens	Erik Christensen
Jere Karalahti	Jere Karalahti
Šons Horkofs	Shawn Horcoff
Ovens Nolans	Owen Nolan
Mīkaels Telkvists	Mikael Tellqvist
Alekss Tangvē	Alex Tanguay
Ēriks Brūers	Eric Brewer
Sendmail	Sendmail
Pāvels Loskutovs	Pavel Loskutov
Roberto Fiore	Roberto Fiore
Pjērs Lidērs	Pierre Lueders
Slings	Bärsjal
Melnkalnes basketbola izlase	Montenegros herrlandslag i basket
Anketēšana	Utredning
Bjalogardas apriņķis	Powiat białogardzki
Loka šaušana 2008. gada Vasaras Olimpiskajās spēlēs — Vīriešu komandas	Herrarnas lagtävling i bågskytte vid olympiska sommarspelen 2008
Irānas administratīvais iedalījums	Irans provinser
Eirāzijas āpši	Meles (släkte)
Rons Hekstals	Ron Hextall
Griničas sala	Greenwich Island
Tims Hortons	Tim Horton
Aleksejs Žamnovs	Aleksej Zjamnov
Skota sala	Scottön
RTT	Round-trip delay time
Gustavs Ernesakss	Gustav Ernesaks
Eiropas autoceļš E12	E12
Rose Garden	Moda Center
Altmarkas pamiers	Stilleståndet i Altmark
National Space Science Data Center	National Space Science Data Center
Microstation	MicroStation
BiteFight	Bitefight
Zirņu laputs	Ärtbladlus
Opel Antara	Opel Antara
Ukrainas hokeja izlase	Ukrainas herrlandslag i ishockey
Marijampole	Marijampolė
KMFDM	KMFDM
2008. gada Pasaules čempionāts hokejā	Världsmästerskapet i ishockey för herrar 2008
Resvatne	Røssvatnet
Wiki Loves Monuments	Wiki Loves Monuments
Džonatans Čīčū	Jonathan Cheechoo
Ēriks Gudbransons	Erik Gudbranson
Rejs Dolbijs	Ray Dolby
Eriksson	Eriksson
Pūļa psiholoģija	Masspsykologi
Ilža	Iłża
Lāšs Heugens	Lars Haugen
Jūso Hietanens	Juuso Hietanen
Kazahstānas hokeja izlase	Kazakstans herrlandslag i ishockey
Helsinku @@@u0026Jokerit"	Jokerit
Lietuvas poļu vēlēšanu akcija	Valaktionen för polacker i Litauen
Liberāļu un centra savienība	Liberala centerunionen
U218 Singles	U218 Singles
Trīs zeltu klubs	Trippelguldklubben
Jaunais laiks	Ny era
Vladimirs Petrovs (hokejists)	Vladimir Petrov
Strade Bianche	Monte Paschi Eroica
Loka šaušana 2008. gada Vasaras Olimpiskajās spēlēs — Sievietes	Damernas individuella tävling i bågskytte vid olympiska sommarspelen 2008
Daiļlēkšana 2008. gada Vasaras Olimpiskajās spēlēs — Vīrieši, 10 metru tornis, sinhroni	Simhopp vid olympiska sommarspelen 2008 - 10 meter höga hopp herrar par
Loka šaušana 2008. gada Vasaras Olimpiskajās spēlēs — Sieviešu komandas	Damernas lagtävling i bågskytte vid olympiska sommarspelen 2008
Jirži Tlustijs	Jiří Tlustý
Vjačeslavs Kebičs	Vjatjaslaŭ Kebitj
Agnese Monika	Agnes Monica
Arena Corinthians	Arena Corinthians
Aleksandrs Burmistrovs	Aleksandr Burmistrov
Rafals Majka	Rafał Majka
Džons Karlsons	John Carlson
Filips Kaplo	Philip Kapleau
Saimons Gaņjē	Simon Gagné
