አፍሪቃ	Afrika
ሃሪ ፖተር ክፍል አራት (ፊልም)	Harry Potter och den flammande bägaren (film)
ሃሪ ፖተር ክፍል አምስት (ፊልም)	Harry Potter och Fenixorden (film)
ሃሪ ፖተር ክፍል ሁለት (ፊልም)	Harry Potter och Hemligheternas kammare (film)
ሃሪ ፖተር ክፍል አንድ (ፊልም)	Harry Potter och de vises sten (film)
ሃሪ ፖተር ክፍል ሦስት (ፊልም)	Harry Potter och fången från Azkaban (film)
ጦጣ	Människoartade apor
ሞላ	Fjäder (teknik)
የሆንዱራስ ሰንደቅ ዓላማ	Honduras flagga
የጊኒ-ቢሳው ሰንደቅ ዓላማ	Guinea-Bissaus flagga
የናይጀሪያ ሰንደቅ ዓላማ	Nigerias flagga
የሃይቲ ሰንደቅ ዓላማ	Haitis flagga
የማላዊ ሰንደቅ ዓላማ	Malawis flagga
የኡጋንዳ ሰንደቅ ዓላማ	Ugandas flagga
የኒጀር ሰንደቅ ዓላማ	Nigers flagga
የሊክተንስታይን ሰንደቅ ዓላማ	Liechtensteins flagga
የሰሜን ኮርያ ሰንደቅ ዓላማ	Nordkoreas flagga
የባህማስ ሰንደቅ ዓላማ	Bahamas flagga
ሴሚራሚስ	Semiramis
የባርባዶስ ሰንደቅ ዓላማ	Barbados flagga
የሌሶቶ ሰንደቅ ዓላማ	Lesothos flagga
ጻላጊ	Cherokeser
ኬኔት ካውንዳ	Kenneth Kaunda
1 ቴቲ	Aha
ኮይኔ ግሪክ	Koine
አርኖ ወንዝ	Arno
1 ኢድሪስ	Idris I
ጣና ሐይቅ	Tanasjön
ፎረፎር	Mjäll
ሎጋን	Mount Logan
ንጥረ እሴት	Absolutbelopp
መሠረተ ልማት	Infrastruktur
ሳማ	Nässelsläktet
ሄራክሌስ	Herakles
አቲካ	Attika
የሜክሲኮ ሰንደቅ ዓላማ	Mexikos flagga
የአውሮፓ ሰንደቅ ዓላማ	Europeiska flaggan
አሞራ	Gamar
የፕላቶ ሪፐብሊክ	Staten (Platon)
የሾጣጣ ክፍሎች	Kägelsnitt
ሰም	Vax
ፖርት ኤልሳቤጥ	Port Elizabeth
ኢማም	Imam
ዋርነር ብሮስ.	Warner Bros.
ስቲቭ እርዊን	Steve Irwin
የኖህ መርከብ	Noas ark
የኢራን ሰንደቅ ዓላማ	Irans flagga
ሰንሊ፣ ዋዝ	Senlis, Oise
የቼክ ሪፐብሊክ ሰንደቅ ዓላማ	Tjeckiens flagga
የባንግላዴሽ ሰንደቅ ዓላማ	Bangladeshs flagga
ቋጥኛዊ ይዘት ያላቸው ፕላኔቶች	Stenplanet
ከበሮ (ድረም)	Trumset
የፓኪስታን ሰንደቅ ዓላማ	Pakistans flagga
ፖርቶ የእግር ኳስ ክለብ	FC Porto
የእስራኤል ሰንደቅ ዓላማ	Israels flagga
ለስተር ፒርሶን	Lester B. Pearson
ኤላም	Elam
የግሪክ ሰንደቅ ዓላማ	Greklands flagga
ማኪንሌይ ተራራ	Mount McKinley
ሻርትረ	Chartres
የቤኒን ሰንደቅ ዓላማ	Benins flagga
የላትቪያ ሰንደቅ ዓላማ	Lettlands flagga
የግብፅ ሰንደቅ ዓላማ	Egyptens flagga
የባህሬን ሰንደቅ ዓላማ	Bahrains flagga
ናንጋ ፓርባት	Nanga Parbat
የአርጀንቲና ሰንደቅ ዓላማ	Argentinas flagga
የጊዛ ታላቅ እስፊንክስ	Sfinxen i Giza
አክሮፖሊስ	Akropolis, Aten
የ1954 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	Världsmästerskapet i fotboll 1954
የቻይና ህዝባዊ ሪፐብሊክ ሰንደቅ ዓላማ	Kinas flagga
የቬት ናም ሰንደቅ ዓላማ	Vietnams flagga
ድኒስተር ወንዝ	Dnestr
ማውና ኬያ	Mauna Kea
ደቡብ ታራዋ	South Tarawa
ኢማጅን እና ፖኤሲያ	Immagine & Poesia
አለማንኛ	Alemanniska
ባቄላ	Bondböna
መሰቃ	Ironi
ውሻል	Kil (enkel maskin)
ወሓካ ዴ ዋሬዝ	Oaxaca de Juárez
ኖሪኩም	Noricum
ሥነ ግራፍ	Grafteori
ኤስ.ኤል. ቤንፊካ	SL Benfica
የ1938 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	Världsmästerskapet i fotboll 1938
ፖሎክዋኔ	Polokwane
ቁልፍ	Nyckel
ሰባስቲያን አብሪዉ	Sebastián Abreu
ኪሽ	Kish
ቡርዥ	Bourges
የ1950 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	Världsmästerskapet i fotboll 1950
ኤይን ራንድ	Ayn Rand
የ1990 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	Världsmästerskapet i fotboll 1990
የ1958 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	Världsmästerskapet i fotboll 1958
ኤሌክትሪክ ዑደት	Elektrisk krets
የቤላሩስ ሰንደቅ ዓላማ	Vitrysslands flagga
ባክትሪያ	Baktrien
የ1970 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	Världsmästerskapet i fotboll 1970
የክሮኤሽያ ሰንደቅ ዓላማ	Kroatiens flagga
የሉክሰምበርግ ሰንደቅ ዓላማ	Luxemburgs flagga
ቅኝ ግዛት	Koloni
ኣብሽ	Bockhornsklöver
የብርሃን መወላገድ	Diffraktion
የቻይና አመት መቁጠሪያ	Kinesiska kalendern
ናሙር	Namur
የ1966 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	Världsmästerskapet i fotboll 1966
የተባበሩት የዓረብ ግዛቶች ሰንደቅ ዓላማ	Förenade Arabemiratens flagga
የቡርኪና ፋሶ ሰንደቅ ዓላማ	Burkina Fasos flagga
መስተዋድድ	Adposition
የኒውተን የግስበት ቀመር	Newtons gravitationslag
የፊሊፒንስ ሰንደቅ ዓላማ	Filippinernas flagga
የቦሊቪያ ሰንደቅ ዓላማ	Bolivias flagga
የኡራጓይ ብሔራዊ እግር ኳስ ቡድን	Uruguays herrlandslag i fotboll
የጋምቢያ ሰንደቅ ዓላማ	Gambias flagga
የብርሃን መጠላለፍ	Interferens (vågrörelse)
ኦጋዴን	Ogaden
ዘካርያስ (የመጥምቁ ዮሐንስ አባት)	Sakarias
ድርው	Dreux
ፕሪዬኔ	Priene
ጥርስ (ማሽን)	Kugghjul
ቁልቋል	Fikonkaktus
ጎመን	Kål
ታላቅ ክብ	Storcirkel
ዓፄ ዘርአ ያዕቆብ	Zara Yaqob
ትሪቶን	Triton (mytologi)
ንግሥት ዘውዲቱ	Zewditu I av Etiopien
ኢንተርስላቪክ	Interslaviska
ማሮን	Maron
ካልኩለስ	Infinitesimalkalkyl
ፌሮ	Armeringsstål
አካድ	Akkad
ደን	Den
የሷዴሽ ዝርዝር	Swadeshlista
ራይት ላይቭሊሁድ ኣዋርድ	Right Livelihood Award
ጃትሮፋ	Jatropha (växter)
የጀርመን እግር ኳስ ማህበር	Deutscher Fussball-Bund
ሊኦፖልድ ሴዳር ሴንጎር	Léopold Senghor
ቱል	Toul
ቺኑዋ አቼቤ	Chinua Achebe
ጉሎ	Ricin (växt)
ሱፍ	Safflor
ደስታ	Boskapspest
ዘይላ	Zeila
ባምባ	Baobab
አልቤር ለብረን	Albert Lebrun
አኖውን (ፊልም)	Unknown (film)
ረኔ ኮቲ	René Coty
ቪንሳን ኦሪዮል	Vincent Auriol
ፓትሪስ ደ ማክ ማሆን	Patrice de Mac-Mahon
ቃጫ	Sisal
ቀጥተኛ ጅረት	Likström
ሴቪንግ አካውንት	Sparkonto
ጆን ኔፐር	John Napier
ጊልጋመሽ	Gilgamesh
የሞናኮ ሰንደቅ ዓላማ	Monacos flagga
የሞሮኮ ሰንደቅ ዓላማ	Marockos flagga
ጥላ	Skugga
ዋጋ	Pris
የኮሎምቢያ ሰንደቅ ዓላማ	Colombias flagga
ጥቅማዊነት	Utilitarism
ሳልዝብሪ	Salisbury, England
የጋና ሰንደቅ ዓላማ	Ghanas flagga
የ1962 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	Världsmästerskapet i fotboll 1962
መለስ ዜናዊ	Meles Zenawi
ክንፍ	Vinge
ክሬዲት ካርድ	Kreditkort
ጌጣጌጥ	Smycken
ተዳፋት	Lutande plan
ሰልፍ	Permutation
ጭምብል	Ansiktsmask
ሃሪ ፖተር ክፍል ሰባት (ፊልም)	Harry Potter och dödsrelikerna (film)
ሃሪ ፖተር ክፍል ስድስት (ፊልም)	Harry Potter och halvblodsprinsen (film)
የኢትዮጵያ ሰንደቅ ዓላማ	Etiopiens flagga
እንክርዳድ	Dårrepe
ጓያ	Plattvial
Thaler	Daler
ካርታሔና	Cartagena, Spanien
የኢራቅ ሰንደቅ ዓላማ	Iraks flagga
የቱኒዚያ ሰንደቅ ዓላማ	Tunisiens flagga
ሊሻሊሾ	Rävsvans
ሳርማትያ	Sarmater
ከነዓን (ጥንታዊ አገር)	Kanaan
እዝራ ፓውንድ	Ezra Pound
ሶከር ሲቲ	Soccer City
የበርማ ሰንደቅ ዓላማ	Burmas flagga
ቪንሶን ማሲፍ	Vinson Massif
የሜክሲኮ ብሔራዊ እግር ኳስ ቡድን	Mexikos herrlandslag i fotboll
አቃቢነት	Kapacitans
ሀቪየር ሄርናንዴዝ ባልካዛር	Javier Hernández
ኣደስ	Myrtensläktet
ቀይስር	Rödbeta
እስክርቢቶ	Penna
የኢኳዶር ሰንደቅ ዓላማ	Ecuadors flagga
የኩዌት ሰንደቅ ዓላማ	Kuwaits flagga
የኦማን ሰንደቅ ዓላማ	Omans flagga
ዶስቡርግ	Doesburg
የኬንያ ሰንደቅ ዓላማ	Kenyas flagga
ኧሸር	Usher
የብርሃን ነጸብራቅ	Reflexion (fysik)
የ1974 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	Världsmästerskapet i fotboll 1974
ያኑስ	Janus
ኤዲንሰን ካቫኒ	Edinson Cavani
ቁርጭምጭሚት	Vrist
ኬብሮን	Hebron
የጆሮ ጌጥ	Örhängen
ኦሬክ	Uruk
መሰላል	Stege
ኤሚል ሉቤ	Émile Loubet
ክሮማቶግራፊ	Kromatografi
አርካድያ	Arkadien
ሪጋ አስረካቢ	Kontinuerlig funktion
ፓኖኒያ	Pannonien
የጆርዳን ሰንደቅ ዓላማ	Jordaniens flagga
ጀርም	Smittämne
ኔያንደርታል፥ ጀርመን	Neandertal
ቸስተር	Chester
የሁክ ህግ	Hookes lag
ኔልስፕሩዊት	Nelspruit
የደቡብ አፍሪካ ብሔራዊ እግር ኳስ ቡድን	Sydafrikas herrlandslag i fotboll
ኆኅተ አመክንዮ	Logisk grind
የፓራጓይ ሰንደቅ ዓላማ	Paraguays flagga
ሄንሪ ጄምስ	Henry James
ጎልጎታ	Golgata
የኢኳቶሪያል ጊኒ ሰንደቅ ዓላማ	Ekvatorialguineas flagga
ቦካ ጁኒየርስ	Club Atlético Boca Juniors
የላይቤሪያ ሰንደቅ ዓላማ	Liberias flagga
የእንግሊዝ-ዛንዚባር ጦርነት	Anglo-zanzibariska kriget
ዲዮዶሮስ ሲኩሉስ	Diodorus Siculus
አስተዳደር ህግ	Förvaltningsrätt
ስታምፎርድ ብሪጅ (የእግር ኳስ ሜዳ)	Stamford Bridge
ኃይሌ ገብረ ሥላሴ	Haile Gebrselassie
የአሜሪካ ታላቅ ማኅተም	USA:s stora sigill
የኒካራጓ ሰንደቅ ዓላማ	Nicaraguas flagga
አዙሪት ጉልበት	Centripetalkraft
የጆሜትሪክ ድርድር	Geometrisk funktion
ክኖሦስ	Knossos
ጌባል	Byblos
የቻይና ሪፐብሊክ ሰንደቅ ዓላማ	Taiwans flagga
ማርጋሬት ሚሸል	Margaret Mitchell
ሐማት	Hamah
የሞሪሽስ ሰንደቅ ዓላማ	Mauritius flagga
የኤል ሳልቫዶር ሰንደቅ ዓላማ	El Salvadors flagga
ኬፕ ታውን ስታዲየም	Green Point Stadium
ጆሞ ኬኒያታ	Jomo Kenyatta
አቀበት	Gradient
ሴቱባል	Setúbal
ርቢ ስብስብ	Cartesisk produkt
መዝናኛ	Underhållning
ሬድየስ	Radie
ቦቬ	Beauvais
ነጨሪኸት	Djoser
ጊሌርሞ ፍራንኮ	Guillermo Franco
የ2010 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	Världsmästerskapet i fotboll 2010
ጥግ	Gränsvärde
ጋኔን	Demon
ታህታይ ስብስብ	Delmängd
እልከኝነት	Induktans
ስፋት ብዜት	Kryssprodukt
የቶሪኖ ከፈን	Turinsvepningen
ሆርሄ ፉሲሌ	Jorge Fucile
የኩላሊት ጠጠር	Njursten
የሩሲያ ሥነ-ፅሁፍ	Ryskspråkig litteratur
ፖቶማክ ወንዝ	Potomac
እምነት ጽሁፍ	Helig skrift
አራስ ወንዝ	Aras
የኢትዮጵያ ኦርቶዶክስ ተዋሕዶ ቤተ ክርስቲያን	Etiopisk-ortodoxa kyrkan
ሰዶም	Sodom och Gomorra
የሒሳብ ምልክቶች	Lista över matematiska symboler
ቲፎን	Tyfon (mytologisk varelse)
ኤ.ኤስ. ሞናኮ የእግር ኳስ ክለብ	AS Monaco FC
ሱሳ	Susa
ኖርማን ሜይለር	Norman Mailer
አፖሎ 17	Apollo 17
ሐቱሳሽ	Hattusa
ካምብሬ	Cambrai
ታላቬራ ዴ ላ ሬና	Talavera de la Reina
ጥላ ብዜት	Skalärprodukt
ሎፍተስ ቨርስፌልድ ስታዲየም	Loftus Versfeld Stadium
አስኳል	Äggula
ድግግሞሽ መከርከም	Frekvensmodulering
ፍሪ ስቴት ስታዲየም	Free State Stadium
ኔልሰን ማንዴላ ቤይ ስታዲየም	Nelson Mandela Bay Stadium
ቁራ	Tjocknäbbad korp
ሩስተንበርግ	Rustenburg
ሂና	Hennabuske
አሮን ሞኮኤና	Aaron Mokoena
1 ሳርጎን	Sargon I
ንጉስ ፋህድ	Fahd bin Abdul Aziz
ከርከሮ	Vårtsvin
ፊሊፕ ጆንሰን	Philip Johnson
ቁመት መከርከም	Amplitudmodulering
ኦጋም ጽሕፈት	Ogam
የመረጃ ኅብረተሠብ	Informationssamhälle
ሜጋራ	Megara (stad)
ሮኒ ጄምስ ዲዮ	Ronnie James Dio
የሒሳብ ታሪክ	Matematikens historia
የናውሩ ሰንደቅ ዓላማ	Naurus flagga
ቀመር ዥብ	Jordvarg
ውህድ ስብስብ	Union (matematik)
የጋራ ስብስብ	Snitt
የ1773 ዓ.ም. ታላቅ አውሎ ነፋስ	Stora orkanen 1780
ራፋኤል ማርኬዝ	Rafael Márquez
ዳሼል ሃሜት	Dashiell Hammett
ጪ	Qi (kung)
ሮዘንቦርግ ቢ.ኬ.	Rosenborg BK
ፒተር ሞካባ ስታዲየም	Peter Mokaba Stadium
ምቦምቤላ ስታዲየም	Mbombela Stadium
የ2010 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ ምድብ ቢ	Världsmästerskapet i fotboll 2010 (grupp B)
የኪርኮፍ ጅረት ህግ	Kirchhoffs lagar
ሐረግ (ስዋሰው)	Fras (grammatik)
ዘንግ	Axel (mekanik)
የመንግሥት ሃይማኖት	Statsreligion
የደበኔ ሳጥን መርህ	Dirichlets lådprincip
ክሩዜሮ ስፖርት ክለብ	Cruzeiro Esporte Clube
ኒፑር	Nippur
የ2010 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ ምድብ ዲ	Världsmästerskapet i fotboll 2010 (grupp D)
የ2010 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ ምድብ ሲ	Världsmästerskapet i fotboll 2010 (grupp C)
የ2010 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ ምድብ ጂ	Världsmästerskapet i fotboll 2010 (grupp G)
የ2010 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ ምድብ ኤፍ	Världsmästerskapet i fotboll 2010 (grupp F)
የ2010 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ ምድብ ኢ	Världsmästerskapet i fotboll 2010 (grupp E)
የ2010 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ ምድብ ኤ	Världsmästerskapet i fotboll 2010 (grupp A)
የፐላው ሰንደቅ ዓላማ	Palaus flagga
ሊዜ	Lisieux
ሚስት	Maka (äktenskap)
ሥዮንግ-ኑ	Xiongnu
ቀይ ተኩላ	Etiopisk varg
የ2010 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ ምድብ ኤች	Världsmästerskapet i fotboll 2010 (grupp H)
ሚጢሊኒ	Mytilene
ማዕከላዊ ዋጋ እርግጥ	Medelvärdessatsen
ሮያል ባፎኬንግ ስታዲየም	Royal Bafokeng Stadium
ኮሮር	Koror
ኬራቲን	Keratin
ሜኒስ	Menes
ናርመር	Narmer
አርጎስ	Argos (stad)
ኩችኔታ	Lager (teknik)
ሐረር	Harar, Etiopien
ስታንዳርድ ሊዬዥ	Standard Liège
ሰንት፣ ፈረንሳይ	Saintes
ሰቨርስኪ ዶኔትስ ወንዝ	Donets
ልውውጠ ሰብል	Växelbruk
የሻንሺ ምድር መንቀጥቀጥ	Jordbävningen i Shaanxi
ቤንጎ (ክልል)	Bengo
እርካብ	Stigbygel
የአፍሪቃ አንድነት ድርጅት	Organisationen för afrikansk enhet
መላሽ አስረካቢ	Invers funktion
ሬሞን ፑዋንካሬ	Raymond Poincaré
ሴይንት ህሊና፣ አሰንሽንና ትሪስተን ደ ኩና	Sankta Helena, Ascension och Tristan da Cunha
ብዕር	Reservoarpenna
ሌምኖስ	Lemnos
መንግስቱ ኃይለ ማርያም	Mengistu Haile Mariam
ነሰብር	Nesebăr
ድሬዳዋ	Dire Dawa
ስቲቨን ፒየናር	Steven Pienaar
ዳንኤል አራፕ ሞይ	Daniel arap Moi
አፋር (ክልል)	Afar (region)
ቀይ ሽንኩርት	Schalottenlök
ህሊና	Samvete
የብርሃን ዋለታ	Polarisering (elektromagnetism)
የኢትዮጵያ ብሄራዊ አርማ	Etiopiens statsvapen
ደብረ ታቦር (እስራኤል)	Tabor
ረኒር	Mount Rainier
ማርቲን ካሴሬስ	Martín Cáceres
ሻጭ	Försäljning
ሳትያግራሃ	Satyagraha
ሀቪየር አግዊሬ	Javier Aguirre
ሣራ	Sara (Bibeln)
ዧንሡ	Gaoyao (Xiadynastin)
የሞንቲ ሖል ዕድል ጥያቄ	Monty Hall-problemet
ታላቁ ሳርጎን	Sargon av Akkad
ሞይስያ	Moesia
ካራን	Harran
የመጻሕፍት ቤትና የመረጃ ጥናት	Biblioteks- och informationsvetenskap
ላፕላስ ሽግግር	Laplacetransform
የዞራስተር ፍካሬ	Så talade Zarathustra
ትግራይ ክልል	Tigray
አሹር (ከተማ)	Ashur
ሰርቲፊኬት ኦፍ ዲፖዚት	Certifikat (finans)
ደብረ ታቦር (ዓመት በዓል)	Kristi förklaring
ታላቁ ቲግራኔስ	Tigran II
የእጅ አምባር	Armband
ናምሩድ	Nimrod
የጣልያን እግር ኳስ ፌዴሬሽን	Federazione Italiana Giuoco Calcio
ኦሮሚያ ክልል	Oromia
ደስና ወንዝ	Desna
ሶማሌ ክልል	Somali (region)
ስብሰባ	Kombination (matematik)
ቤተ እስራኤል	Beta Israel
አማራ (ክልል)	Amhara (region)
የአፍሪካ ፈንግል	Afrikansk sömnsjuka
ሳሞትራቄ	Samothrake
ደቡብ ብሔሮች ብሔረሰቦችና ሕዝቦች ክልል	Ye Debub Biheroch Bihereseboch na Hizboch
ሚሎ	Millau
ላንግረ	Langres
ፋይጦን	Faethon
አሞራውያን	Amoriter
ፈርናንዶ ሙስሌራ	Fernando Muslera
ብርጕድ	Kassiakanel
ጨለማ	Mörker
ቀጤ ነክ	Vinkelrät
ሲ.ኤፍ.አር. ክሉዥ	CFR Cluj
የኢትዮጵያ ብር	Birr
ኡጉይያ	Ouguiya
ላጋሽ	Lagash
ኮሎ-ኮሎ	Club Social y Deportivo Colo-Colo
መንግሥተ ኢትዮጵያ	Kejsardömet Etiopien
ላሊበላ	Lalibela
የእስፓንያ የዘውድ እግር ኳስ ፌዴሬሽን	Real Federación Española de Fútbol
ቤንሻንጉል ጉሙዝ ክልል	Benishangul-Gumuz
ጋምቤላ ሕዝቦች ክልል	Gambela Hizboch
ቺቸስተር	Chichester
ጫት	Kat
ኩዋውቴሞክ ብላንኮ	Cuauhtémoc Blanco
ሲፊዌ ሻባላላ	Siphiwe Tshabalala
ጠጣር ጂዎሜትሪ	Rymdgeometri
ሎቲ	Loti
2 ሳርጎን	Sargon II
የ2010 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ ጥሎ ማለፍ	Världsmästerskapet i fotboll 2010 (utslagsspel)
ካይፈንግ	Kaifeng
ቲፊናቅ	Tifinagh
ኩንግ-ፉ	Kung fu
ዎልተር ጋርጋኖ	Walter Gargano
ካርሎስ ሳልሲዶ	Carlos Salcido
ቪ ኤች ዲ ኤል	VHDL
ንዮን	Nyons
ምያው ብሔር	Miao (folk)
ኤሪዱ	Eridu
ሚልተን ኦቦቴ	Milton Obote
3 ቴልጌልቴልፌልሶር	Tiglat-Pilesar III
ለ ቪጋን፣ ጋርድ	Le Vigan, Gard
ክልዩቼቭስካያ ሶፕካ	Kljutjevskaja Sopka
ጩፉ	Qufu
ጣኔዎስ	Tanis
ቸልምስፎርድ	Chelmsford
አፋር (ብሔር)	Afar
ሳሮኒክ ወሽመት	Saroniska bukten
ልዩ ትምህርት	Specialpedagogik
«የ1812 መቅድም»	1812 (ouvertyr)
ቤንጉዌላ (ክልል)	Benguela (provins)
ባል	Make (äktenskap)
አሚልካር ካብራል	Amílcar Cabral
ሳሞጊትኛ	Žemaitiska
ፒኮ ቦሊቫር	Pico Bolívar
ካትሌጎ ምፌላ	Katlego Mphela
ጉብጠት	Krökning
ማክሲሚሊያኖ ፔሬራ	Maximiliano Pereira
ቦንጋኒ ኩማሎ	Bongani Khumalo
አልቫሮ ፔሬራ	Álvaro Pereira
ዲዬጎ ጎዲን	Diego Godín
ክለብ አትሌቲኮ ኢንዲፔንዲየንቴ	Club Atlético Independiente
ኩዋንዶ ኩባንጎ	Cuando Cubango
የኢትዮጵያ ዘመን አቆጣጠር	Etiopiska kalendern
ካጊሾ ዲክጋኮይ	Kagisho Dikgacoi
በርናርድ ፓርከር	Bernard Parker
ፍራንሲስኮ ሀቪየር ሮድሪጌዝ	Francisco Javier Rodríguez
ሉግ	Lug
ሳዲ ካርኖ	Sadi Carnot (politiker)
ክሪስቲነሃምን	Kristinehamn
ኮኒ ፍራንሲስ	Connie Francis
ኢቱሜሌንግ ኩኔ	Itumeleng Khune
ሃሪ ፖተር (ተከታታይ ፊልሞች)	Harry Potter (filmserie)
የአሦር ነገሥታት ዝርዝር	Assyriska kungar
ሳን ሎሬንዞ ዴ አልማግሮ	CA San Lorenzo de Almagro
ፊጌሬንሴ እግር ኳስ ክለብ	Figueirense Futebol Clube
ጀይ ለኖ	Jay Leno
ጎንደር ከተማ	Gonder
የዕውነታ ሠንጠረዥ	Sanningsvärdetabell
መልከ ጼዴቅ	Melkisedek
የኢትዮጵያና የጅቡቲ የምድር ባቡር ድርጅት	Etiopiens järnvägsnät
አሪስ የእግር ኳስ ክለብ (ቴሳሎኒኪ)	Aris FC
አርጀንቲኖስ ጁኒየርስ	Argentinos Juniors
ፖል አንደርሰን	Poul Anderson
ተረችነት	Falsifierbarhet
መጽሐፈ ሄኖክ	Henoks bok
ቢልሃርዝያ	Snäckfeber
አንጉን	Anggun
ጃደን ስሚዝ	Jaden Smith
ግሬሚዮ ፉት-ቦል ፖርቶ አሌግረንሴ	Grêmio Foot-Ball Porto Alegrense
ኮርትኒ ላቭ	Courtney Love
ታሪፋ	Tarifa
የጄኖቫ ቅዱስ መልክ	Mandylion
የግብጽ ኖሞች	Nome (Egypten)
ቤይታር ጀሩሳሌም የእግር ኳስ ክለብ	Beitar Jerusalem
ሳርጎን	Sargon
ጢያ	Tiya
የቡልጋሪያ ሰንደቅ ዓላማ	Bulgariens flagga
አተሚክ ሰዓት	Atomur
ሶበክነፈሩ	Sobekneferu
ካም	Ham
ሊቨርፑል	Liverpool (olika betydelser)
ሽፈራው	Moringa oleifera
ሀዲስ	Hadith
ጋሪ	Kärra
አላህ	Allah
መልአክ	Ängel
ቬርኖን፣ ዑር	Vernon, Eure
ፉሢ	Fuxi
ጤትፎርድ	Thetford, Norfolk
ፒኮ ደ ኦሪዛባ	Pico de Orizaba
ቪዲዮ ኮንፈረስ	Videokonferens
ኤድፉ	Idfu
ሄርኩሌስ ሊቢኩስ	Hercules (romersk mytologi)
መና	Manna
ሄርሚኖን	Herminoner
ጥርኝ	Civett
የኩሽ መንግሥት	Kush
የቴቭኒን እርግጥ	Thévenins teorem
ካረንታን	Carentan
የውጭ ስብስብ	Komplement
ኩሜ (ጣልያን)	Kyme
ሳን ሆዜ ቺናንተኪያ	San José Chinantequilla
ላርሳ	Larsa
ቱዴላ	Tudela
ዳግማዊ ምኒልክ	Menelik II
የፈረንሳይ እግር ኳስ ፌዴሬሽን	Fédération Française de Football
ድጂታል ክፍተት	Digital klyfta
የወርቃማ ጎል	Golden goal
የብራዚል እግር ኳስ ኮንፌዴሬሽን	Confederação Brasileira de Futebol
ቅብብል	Sammansatt funktion
ማሪ	Mari
ሃሰኩራ ጹነናጋ	Hasekura Tsunenaga
አንድምታ	Exeges
የኢትዮጵያ አየር መንገድ	Ethiopian Airlines
ድንቅ ነሽ	Lucy (urtidsmänniska)
ሄራክሌውፖሊስ	Herakleopolis
አልቫሮ ፈርናንዴዝ	Álvaro Fernández
የዓለም አቀፍ እግር ኳስ ማኅበር	Fifa
1 ሻምሺ-አዳድ	Shamshi-Adad I
አዮሊስ	Aiolien
አጋዘን	Bergsnyala
አሉምኒ ፖርታል ዶችላንድ	Alumniportal Deutschland
አበንስበርግ	Abensberg
ዘምባባ	Borassus aethiopum
ዋሊያ	Etiopisk stenbock
ዲዬጎ ፎርላን	Diego Forlán
ደር	Der
አጥንት	Ben (skelett)
አጣብቂ	Förbandsteknik
ሊኩርጉስ (የጥራክያ ንጉሥ)	Lykurgos (Thrakien)
ሻርል ለ ብረን	Charles Le Brun
ሳላ (እንስሳ)	Thomsongasell
አንታዮስ	Antaios
አሰልበርህት	Ethelbert av Kent
ዳቢሎስ (ኢስላም)	Iblis
በአላህ ስም እጅግ በጣም ሩህሩህ በጣም አዛኝ በሆነው	Basmala
አሌክሳንድረ ሚየራን	Alexandre Millerand
ራንጎ (ፊልም)	Rango (film, 2011)
ራስ ዳሸን	Ras Dashen
አርዠንቶን-ሱር-ክሮይዝ	Argenton-sur-Creuse
ኩርባ	Riktningskoefficient
ምጽዋ	Massawa
የኅሊና ነፃነት	Åsiktsfrihet
ነቀን	Nekhen
ፑንት	Punt
ማኑስ	Mannus
ማውሪሺዮ ቪክቶሪኖ	Mauricio Victorino
ያዕቆብ	Jakob (patriark)
ኦስካር ፔሬዝ ሮሃስ	Óscar Pérez Rojas
ጋስቶን ዱሜርግ	Gaston Doumergue
አሌክስ ሄሊይ	Alex Haley
ፌሊክስ ፎር	Félix Faure
ዡል ግሬቪ	Jules Grévy
2 መንቱሆተፕ	Mentuhotep II
2 ሓኖ	Hanno Sjöfararen
አርማን ፋሊዬር	Armand Fallières
ኡር-ናሙ	Ur-Nammu
ናራም-ሲን (አካድ)	Naram-Sin
ዊሎው ስሚዝ	Willow Smith
ሲልቪያ ፓንክኸርስት	Sylvia Pankhurst
ካቲ ራይክስ	Kathy Reichs
አማ አታ አዪዶ	Ama Ata Aidoo
ላውሬል ሃሚልተን	Laurell K. Hamilton
