Aprika	Afrika
Lungsod ng Wakayama	Wakayama
Tassos Papadopoulos	Tassos Papadopoulos
Diperensiyang henetiko	Genetisk avvikelse
Kalkulong bektor	Vektoranalys
Magnificat	Magnificat
Jim Caviezel	James Caviezel
Santa Agueda	Agata (helgon)
Caldea	Kaldeen
Menkaure	Menkaura
Sayawing pambayan	Folkdans
Lana Turner	Lana Turner
Kahariang Romano	Kungariket Rom
Dan Fogelberg	Dan Fogelberg
Rishon LeZion	Rishon LeZion
American Idol	American Idol
Lalawigan ng Shirak	Sjirak
Toyota, Aitsi	Toyota (stad)
Lalawigan ng Tavush	Tavusj
Anna ng Britaniya	Anna av Bretagne
Lalawigan ng Armavir	Armavir (provins)
Kordero ng Diyos (awit)	Agnus Dei
Buhay ng Buhay ko	Åderbråck
Shavu’ot	Shavuot
Manok-gubat	Skogshöns
Orion	Orion
Woody Harrelson	Woody Harrelson
Alba	Alba
Colin McRae	Colin McRae
Tigranes ang Dakila	Tigran II
Archilochus	Archilochos
Gyanendra ng Nepal	Gyanendra av Nepal
Marcion ng Sinope	Markion
Daga-dagaan (sa bisig)	Biceps brachii
Oscar Pistorius	Oscar Pistorius
Deuterokanoniko	Deuterokanoniska skrifter
Abigail Breslin	Abigail Breslin
Brian Schmidt	Brian Schmidt
Kasaysayan ng agham	Vetenskapshistoria
Juan Sebastián Elcano	Juan Sebastián de Elcano
Burete	Byrett
Diagnostic and Statistical Manual of Mental Disorders	Diagnostic and Statistical Manual of Mental Disorders
Mitolohiyang Islabiko	Slavisk mytologi
Letizia Ortiz	Letizia av Spanien
Ar	AR
Maebashi, Gunma	Maebashi
Fukui, Fukui	Fukui
Distrito ng Agdam	Ağdam
Kapaimbabawan	Hycklare
Nick Jonas	Nick Jonas
Lawa ng Volta	Voltasjön
Sosyo-liberalismo	Socialliberalism
Manunulat ng kasaysayan	Historiker
Balyenang minke	Vikval
Jedward	Jedward
Kurt Busch	Kurt Busch
Nemrod	Nimrod
Constantius III	Constantius III
Kōfu, Yamanashi	Kofu
Sili	Spanskpepparsläktet
Hank Azaria	Hank Azaria
Jaime Kardinal Sin	Jaime Sin
Aklat ni Judit	Judits bok
Aklat ng Karunungan	Salomos vishet
Shelley Winters	Shelley Winters
Burt Reynolds	Burt Reynolds
Makoto Kobayashi (pisiko)	Makoto Kobayashi
Toshihide Maskawa	Toshihide Masukawa
Walter Matthau	Walter Matthau
Pulo ng Ellis	Ellis Island
Volusianus	Volusianus
Dario II	Dareios II
Enero 2008	Januari 2008
Pederal na Distrito ng Volga	Volgaområdets federala distrikt
Midrash	Midrash
Pambansang Diet	Japans parlament
Melanogrammus aeglefinus	Kolja
David Ogden Stiers	David Ogden Stiers
Gex, Ain	Gex, Ain
Bâgé-le-Châtel	Bâgé-le-Châtel
Bilog ng Artiko	Polcirkel
Beelzebub	Beelzebub
China Town	Chinatown
Ngipin ng karunungan	Visdomstand
Paulina Rubio	Paulina Rubio
Glycerius	Glycerius
Ruweda	Pariserhjul
Unang Digmaang Hudyo-Romano	Judiska kriget
Wyclef Jean	Wyclef Jean
Nasasakupang komonwelt	Samväldesrike
Billy Bob Thornton	Billy Bob Thornton
Kate Winslet	Kate Winslet
Vanessa L. Williams	Vanessa L. Williams
RA	Ra
Apremont, Ain	Apremont, Ain
Nasasabuhay na guhit-larawan	Animerad film
Beterinaryo	Veterinär
Ōtsu, Shiga	Otsu
Kilyawan	Gyllingar
Kingston, Ontario	Kingston, Ontario
Cheka	Tjeka
Tsu, Mie	Tsu
Rafael del Riego	Rafael del Riego
Pohjola	Pohjola
Whistler, British Columbia	Whistler, British Columbia
African trypanosomiasis	Afrikansk sömnsjuka
Asiryong Simbahan ng Silangan	Österns assyriska kyrka
Kamayang-bola sa Palarong Olimpiko sa Tag-init 2008	Handboll vid olympiska sommarspelen 2008
Avitus	Avitus
Max von Sydow	Max von Sydow
Boris Karloff	Boris Karloff
Sakura Haruno	Sakura Haruno
Tong (kasuotan)	Tangatrosor
Athens, Georgia	Athens, Georgia
Shimonoseki, Yamaguchi	Shimonoseki
No	NO
Heron	Heron (olika betydelser)
Amorreo	Amoriter
Heitor Villa-Lobos	Heitor Villa-Lobos
Mate	Mate
Parasaurolophus	Parasaurolophus
Pneumothorax	Lungkollaps
Harald III ng Norwega	Harald Hårdråde
Kim Possible	Kim Possible
Karong pandigma	Häststridsvagn
Robert Guiscard	Robert Guiscard
Tim Roth	Tim Roth
Mariner 4	Mariner 4
Halamang pambahay	Krukväxt
Unang Dinastiya ng Ehipto	Egyptens första dynasti
Indri indri	Indri
Frederick Winslow Taylor	Frederick Winslow Taylor
James Earl Jones	James Earl Jones
GameBoy Color	Game Boy Color
Kon-Tiki	Kon-Tiki
Punsiyong hiperbokiko	Hyperbolisk funktion
Filioque	Filioque
Giglio Island	Giglio
Arbignieu	Arbignieu
Andert-et-Condon	Andert-et-Condon
Ambérieux-en-Dombes	Ambérieux-en-Dombes
Himagsikang Rumano ng 1989	Rumänska revolutionen
Stuart Sutcliffe	Stuart Sutcliffe
Cuernavaca	Cuernavaca
Mito, Ibaraki	Mito
Thamphthis	Thamphthis
Katam	Hyvel
Lungsod ng Toyama	Toyama
S/2003 J 3	S/2003 J3
Frances McDormand	Frances McDormand
Lungsod ng Miyazaki	Miyazaki (stad)
Felis bieti	Kinesisk ökenkatt
Sukhoi Su-30	Suchoj Su-30
Pandaigdigang Programa sa Pagkain	Världslivsmedelsprogrammet
L'Abergement-Clémenciat	L'Abergement-Clémenciat
18 Tracks	18 Tracks
FLN	FLN
Antonio Naelson Matias da Silva	Antônio Naelson
Modesto, California	Modesto
John Gielgud	John Gielgud
Hereford	Hereford
Ungkaya Pukan, Basilan	Ungkaya Pukan
Felis nigripes	Svartfotad katt
Sasakyang rodilyo	Berg- och dalbana
Theodora (asawa ni Justiniano I)	Theodora (500-talet)
Paglalangoy sa Palarong Olimpiko sa Tag-init 2008	Simning vid olympiska sommarspelen 2008
Terry Labonte	Terry Labonte
Silbato	Visselpipa
Hilis	Stråke
Perpendikular	Vinkelrät
Teoriya ng komputasyonal na kompleksidad	Komplexitet (beräkningsvetenskap)
Grasya	Nåd (teologi)
Pagboto ng mga kababaihan	Kvinnlig rösträtt
Ikalawang Konseho ng Constantinople	Andra konciliet i Konstantinopel
Plutus	Plutos
Origanum	Mejramsläktet
Louis V ng Pransiya	Ludvig V av Frankrike
Janet Leigh	Janet Leigh
Sion	Sion
Osamu Shimomura	Osamu Shimomura
Gawaing panlipunan	Socialt arbete
Zipaquirá	Zipaquirá
Theo van Gogh (direktor ng pelikula)	Theo van Gogh
Balarilang pampanandaan	Algebraisk struktur
Lungsod ng Yamagata	Yamagata
Kipot ng Singgapura	Singaporesundet
Taft, Silangang Samar	Taft (Östra Samar)
Parazoa	Parazoa
Be	BE
Tartuffe	Tartuffe
Lijiang	Lijiang
Philosophiæ Naturalis Principia Mathematica	Philosophiae Naturalis Principia Mathematica
Qiqihar	Qiqihar
Certhiidae	Trädkrypare (familj)
Candon	Candon
Kasanayan	Färdighet
Pagkalasing	Berusning
Bundok ng mga Olibo	Olivberget
Henri Lebesgue	Henri Lebesgue
Enûma Eliš	Enuma Elish
Willie Nelson	Willie Nelson
Bundok Herzl	Herzlberget
Eliseo	Elisha
Ang Negosyante ng Benesya	Köpmannen i Venedig
Prinsipado	Principatet
Sodomya	Sodomi
Orinda, California	Orinda, Kalifornien
Champagne-en-Valromey	Champagne-en-Valromey
Ars-sur-Formans	Ars-sur-Formans
Bettant	Bettant
Bâgé-la-Ville	Bâgé-la-Ville
Ikalawang Pagitang Panahon ng Ehipto	Andra mellantiden
Luya-luyahan	Curcuma zedoaria
Ziusudra	Ziusudra
Imperyo ng Ghana	Ghanariket
Angela Lansbury	Angela Lansbury
Amyotrophic lateral sclerosis	Amyotrofisk lateralskleros
Sophia Bush	Sophia Bush
Musaka	Moussaka
Peptidoglycan	Peptidoglykan
Andy Serkis	Andy Serkis
Es	ES
Makapangyarihang serye	Potensserie
Catarrhini	Smalnäsor
37 Fides	37 Fides
36 Atalante	36 Atalante
Badminton sa Palarong Olimpiko sa Tag-init 2008	Badminton vid olympiska sommarspelen 2008
Neurosiyensiya	Neurovetenskap
Macerata Feltria	Macerata Feltria
Banal na tinapay	Hostia
Hipolito ng Roma	Hippolytus
Libius Severus	Libius Severus
Sennacherib	Sanherib
Pixie Lott	Pixie Lott
Bill Nighy	Bill Nighy
Saturnalia	Saturnalia
Talaan ng mga malalapit na bituin	Lista över de närmaste stjärnorna
Joan Sutherland	Joan Sutherland
Stephen Uroš IV Dušan ng Serbia	Stefan Uroš IV Dušan
41 Daphne	41 Daphne
Lungsod ng Tokushima	Tokushima
Mga Digmaang Rebolusyonaryong Pranses	Franska revolutionskrigen
Matsue, Shimane	Matsue
Mga Bisperas na Siciliano	Sicilianska aftonsången
Lagash	Lagash
Pete Best	Pete Best
Lichfield	Lichfield
Zsa Zsa Gábor	Zsa Zsa Gabor
Tuxtla Gutiérrez	Tuxtla Gutiérrez
Pamimisikleta sa Palarong Olimpiko sa Tag-init 2008	Cykling vid olympiska sommarspelen 2008
Monreale	Monreale
Brénod	Brénod
Bi	BI
Plaskang Erlenmeyer	Erlenmeyerkolv
Talaan ng mga rehiyon ng Hapon	Japans regioner
Lod	Lod (stad)
Komposisyong pangmusika	Komposition
Chichester	Chichester
Taktikang militar	Taktik
Heometriyang pangsolido	Rymdgeometri
Docetismo	Doketism
Zelenograd	Zelenograd
Diyorama	Diorama
Isaac Barrow	Isaac Barrow
Abraxas (komiks)	Abraxas
Ben 10	Ben 10
Girondista	Gironden
Ikalawang Dinastiya ng Ehipto	Egyptens andra dynasti
Petisismong seksuwal	Fetischism (sexologi)
Dornod Province	Dornod
Lalawigan ng Arkhangai	Archangaj
Forum	Forum (olika betydelser)
Sonang nakaaantig	Erogena zoner
Elisabeth Shue	Elisabeth Shue
Ambliyopya	Amblyopi
Yayoi	Yayoi
Lungsod ng Yamaguchi	Yamaguchi
Ichihara, Chiba	Ichihara
Chilpancingo	Chilpancingo de los Bravo
Kredong Niceno	Nicaenska trosbekännelsen
Owl City	Owl City
Tatlong Hiyas	De tre juvelerna
Eric Roberts	Eric Roberts
Tepic	Tepic
Tala ng mga bansa ayon sa GDP (PPP) bawat kapita	Lista över länder efter BNP (PPP) per capita
Dinastiyang Pahlavi	Pahlavidynastin
Acrisius	Akrisios
Mudra	Mudra
Ikatlong Konseho ng Constantinople	Tredje konciliet i Konstantinopel
Regresyong analisis	Regressionsanalys
Pannotia	Pannotia
94 Aurora	94 Aurora
97 Klotho	97 Klotho
Belmont-Luthézieu	Belmont-Luthézieu
Bella Thorne	Bella Thorne
Repormang panglupain	Jordreform
Karagatang Tethys	Tethyshavet
Najd	Najd
Katapangan	Mod
Imperyong Kastila	Marionettstat
Diperensiya ng alanganing pagkatao	Borderline personlighetsstörning
Mga Kasulatan	Skrifterna
Nisan	Abib
Uxbridge (Massachusetts)	Uxbridge, Massachusetts
Tuwa	Njutning
Av	Ab (månad)
Tadao Ando	Tadao Ando
Claude Bernard	Claude Bernard
Emperador ng Hapon	Kejsaren av Japan
Paskwa (bulaklak)	Julstjärna (krukväxt)
Tiyubibo	Karusell
Sargon II	Sargon II
Etnomusikolohiya	Musiketnologi
Pagtutuli ng babae	Kvinnlig könsstympning
Panthalassa	Panthalassa
Apollo Lunar Module	Månlandare
Tim Allen	Tim Allen
Mary-Kate at Ashley Olsen	Mary-Kate och Ashley Olsen
Tambol na snare	Virveltrumma
Argis	Argis
Bohas-Meyriat-Rignat	Bohas-Meyriat-Rignat
Châtillon-sur-Chalaronne	Châtillon-sur-Chalaronne
Balbula	Ventil
Vallejo, California	Vallejo, Kalifornien
Thousand Oaks, California	Thousand Oaks
Sunnyvale, California	Sunnyvale
Reseptor (biokemistri)	Receptor
Edom	Edom
Sanhedrin	Sanhedrin
Talaang panlahatang panahon ng medalya ng Palarong Olimpiko	Lista över olympiska spelens medaljfördelning
Labanan sa Dunkirk	Slaget vid Dunkerque
Talinghaga	Parabel (liknelse)
Andie MacDowell	Andie MacDowell
Asnières-sur-Saône	Asnières-sur-Saône
L'Abergement-de-Varey	L'Abergement-de-Varey
Arbigny	Arbigny
Entoprocta	Bägardjur
Kristin Scott Thomas	Kristin Scott Thomas
Sistemang ekwatoryal ng mga koordinato	Ekvatoriellt koordinatsystem
Eksperimentong Miller-Urey	Miller-Urey-experimentet
Paul Giamatti	Paul Giamatti
79 Eurynome	79 Eurynome
Baao, Camarines Sur	Baao
Balatan, Camarines Sur	Balatan
Bato, Camarines Sur	Bato
Rupert Everett	Rupert Everett
Bombon, Camarines Sur	Bombon
Buhi, Camarines Sur	Buhi
Bula, Camarines Sur	Bula (Camarines Sur)
Cabusao, Camarines Sur	Cabusao
Bat Yam	Bat Yam
Kulugo sa ari	Kondylom
Calabanga, Camarines Sur	Calabanga
Camaligan, Camarines Sur	Camaligan
Canaman, Camarines Sur	Canaman
Nikephoros I	Nikeforos I
Caramoan, Camarines Sur	Caramoan
Del Gallego, Camarines Sur	Del Gallego
Gainza, Camarines Sur	Gainza
Garchitorena, Camarines Sur	Garchitorena
Goa, Camarines Sur	Goa (Camarines Sur)
Lagonoy, Camarines Sur	Lagonoy
Lamarckismo	Lamarckism
Libmanan, Camarines Sur	Libmanan
Fuchū, Tokyo	Fuchu
René Préval	René Préval
Lupi, Camarines Sur	Lupi
Magarao, Camarines Sur	Magarao
Milaor, Camarines Sur	Milaor
Gilbert N. Lewis	Gilbert Newton Lewis
Minalabac, Camarines Sur	Minalabac
Nabua, Camarines Sur	Nabua
Ocampo, Camarines Sur	Ocampo
Halldór Ásgrímsson	Halldór Ásgrímsson
Pamplona, Camarines Sur	Pamplona (Camarines Sur)
Pili, Camarines Sur	Pili
Presentacion, Camarines Sur	Presentacion
Ragay, Camarines Sur	Ragay
Sagñay, Camarines Sur	Sagñay
San Fernando, Camarines Sur	San Fernando (Camarines Sur)
San Jose, Camarines Sur	San Jose (Camarines Sur)
Sipocot, Camarines Sur	Sipocot
Siruma, Camarines Sur	Siruma
Tigaon, Camarines Sur	Tigaon
Santa Marta	Santa Marta
Tinambac, Camarines Sur	Tinambac
Toluca	Toluca de Lerdo
Arbent	Arbent
Billiat	Billiat
Attignat	Attignat
Chalamont	Chalamont
Kim Cattrall	Kim Cattrall
Ely	Ely
James Mason	James Mason
Pilosopiya ng relihiyon	Religionsfilosofi
Instagram	Instagram
Oxnard, California	Oxnard
Lymphoma ni Hodgkin	Hodgkins lymfom
Djedefre	Djedefra
60 Echo	60 Echo
1000 Piazzia	1000 Piazzia
91 Aegina	91 Aegina
Telly Savalas	Telly Savalas
140 Siwa	140 Siwa
143 Adria	143 Adria
Kyle Busch	Kyle Busch
Eyes Wide Shut	Eyes Wide Shut
93 Minerva	93 Minerva
99 Dike	99 Dike
Aladdin	Aladdin
Lucille Ball	Lucille Ball
Tokoname, Aitsi	Tokoname
Markwis	Markis (titel)
Ikaapat na Aklat ng mga Hari	Andra Kungaboken
Ikalawang Aklat ng mga Macabeo	Andra Mackabeerboken
Lungsod ng Saga	Saga (stad)
Lalawigan ng Bulgan	Bulgan (provins)
Sagamihara, Kanagawa	Sagamihara
Ichikawa, Chiba	Ichikawa
Dighay	Rapning
Kaugaliang sali't saling sabi	Muntlig tradition
Tamban	Clupea
Agent Cody Banks 2: Destination London	Agent Cody Banks 2: Destination London
Calcarea	Kalksvampar
Araw ng mga Nagkakaisang Bansa	FN-dagen
Eridu	Eridu
Tiglath-Pileser III	Tiglat-Pilesar III
Ceyzériat	Ceyzériat
Champdor	Champdor
Charix	Charix
Lindol sa Kashmir, 2005	Jordbävningen i Kashmir 2005
Agape	Agape
Babylon 5	Babylon 5
Peter Fonda	Peter Fonda
Hanami	Hanami
Panunumpang Olimpiko	Olympiska eden
Ambato, Ekwador	Ambato
Tagapaglinang ng bidyong laro	Datorspelsutvecklare
Kevin Jonas	Kevin Jonas
Hipolita	Hippolyte
Nezahualcóyotl	Ciudad Nezahualcóyotl
Mark Hamill	Mark Hamill
Christina Hendricks	Christina Hendricks
Yantai	Yantai
Daily Mail	Daily Mail
Simbahang Ortodoksong Syriac	Syrisk-ortodoxa kyrkan
Hinuhang atomiko	Atomteori
Luigi	Luigi
Chōfu, Tokyo	Chofu
Panahong Asuka	Asuka
Ebanghelyo sa Pagkasanggol ni Hesus ni Tomas	Thomas barndomsevangelium
Auguste Piccard	Auguste Piccard
Paghimod sa puwitan	Anilingus
Didache	Didache
Acheulean	Acheuléenkulturen
Pagkakaiba-ibang pangsihay	Celldifferentiering
Danaus	Danaos
Villahermosa	Villahermosa
Baneins	Baneins
Chanay	Chanay
Bellignat	Bellignat
Bénonces	Bénonces
Coligny, Ain	Coligny, Ain
Biziat	Biziat
Champfromier	Champfromier
Béon, Ain	Béon, Ain
Pangilin	Abstinens
Ikaapat na Dinastiya ng Ehipto	Egyptens fjärde dynasti
Gameto	Könscell
Salungat na interes	Jäv
Béligneux	Béligneux
Brens, Ain	Brens, Ain
Ellen Burstyn	Ellen Burstyn
Singit (anatomiya)	Ljumske
136 Austria	136 Austria
92 Undina	92 Undina
Yinchuan	Yinchuan
Ray Liotta	Ray Liotta
Bob Hoskins	Bob Hoskins
Elementaryong alhebra	Elementär algebra
Tom Wilkinson	Tom Wilkinson
Lycurgus ng Sparta	Lykurgos (Sparta)
Pita	Pitabröd
Ikasiyam ng Av	Tisha beav
Matsa	Matza
Pulo ng Leyte	Leyte
Magnus Maximus	Magnus Maximus
Edward James Olmos	Edward James Olmos
Aprodisyak	Afrodisiakum
Kabisayaan	Visayaöarna
Kumpay	Djurfoder
Antiochus I Soter	Antiochos I
Diaghilev	Sergej Djagilev
Albert Rothstein	Atom Smasher
Ken Watanabe	Ken Watanabe
Arandas, Ain	Arandas, Ain
Brégnier-Cordon	Brégnier-Cordon
MIRC	Mirc
Briord	Briord
Belleydoux	Belleydoux
Culiacán	Culiacán
Anthemius	Anthemius
Papa Esteban II	Stefan II (påve)
Mindoro	Mindoro
Dundgovi Province	Dundgobi
Oshawa, Ontario	Oshawa
Shalmaneser III	Shalmaneser III
Auld Lang Syne	Auld Lang Syne
Panahon ng Yule	Midvinterblot
Jon Stewart	Jon Stewart
Kleptomanya	Kleptomani
Mira Sorvino	Mira Sorvino
Bacillus	Bacill
Paelya	Paella
NHK	NHK
AKEL	Arbetande folkets progressiva parti
Roger Ebert	Roger Ebert
Codex Gigas	Djävulsbibeln
Ampatuan, Maguindanao	Ampatuan
Liam Aiken	Liam Aiken
Barira, Maguindanao	Barira
Buldon, Maguindanao	Buldon
Buluan, Maguindanao	Buluan
Wells	Wells
Datu Abdullah Sangki, Maguindanao	Datu Abdullah Sangki
Glandulang malangis	Talgkörtel
Datu Anggal Midtimbang, Maguindanao	Datu Anggal Midtimbang
Datu Blah T. Sinsuat, Maguindanao	Datu Blah T. Sinsuat
Boko Haram	Boko Haram
Pagpapalabas na pambabae	Kvinnlig ejakulation
Danaus plexippus	Monark (fjäril)
Datu Montawal, Maguindanao	Datu Montawal
Golpo ng Tonkin	Tonkinbukten
Datu Odin Sinsuat, Maguindanao	Datu Odin Sinsuat
Mga palakasang Olimpiko	Olympiska sporter
Iyyar	Ijar
Datu Paglas, Maguindanao	Datu Paglas
Datu Piang, Maguindanao	Datu Piang
Akishima, Tokyo	Akishima
Patrick Dempsey	Patrick Dempsey
Datu Saudi-Ampatuan, Maguindanao	Datu Saudi-Ampatuan
Datu Unsay, Maguindanao	Datu Unsay
General Salipada K. Pendatun, Maguindanao	General Salipada K. Pendatun
Conzieu	Conzieu
Guindulungan, Maguindanao	Guindulungan
La Boisse	La Boisse
Brénaz	Brénaz
Kabuntalan, Maguindanao	Kabuntalan
Ceyzérieu	Ceyzérieu
Lindol sa Valdivia noong 1960	Jordbävningen i Valdivia 1960
Mamasapano, Maguindanao	Mamasapano
Chazey-Bons	Chazey-Bons
Mangudadatu, Maguindanao	Mangudadatu
Matanog, Maguindanao	Matanog
Daktilo (panulaan)	Daktyl
Hilagang Kabuntalan, Maguindanao	Northern Kabuntalan
Chūō, Tokyo	Chuo
Pagalungan, Maguindanao	Pagalungan
Bunkyō, Tokyo	Bunkyō
Lupang Hinirang	Lupang Hinirang
Joseph Estrada	Joseph Estrada
Pandag, Maguindanao	Pandag
Centromere	Centromer
Mandragora	Alrunesläktet
Parang, Maguindanao	Parang
Rajah Buayan, Maguindanao	Rajah Buayan
Shariff Aguak, Maguindanao	Shariff Aguak
Cheryl Cole	Cheryl Cole
Pulo ng Negros	Negros
South Upi, Maguindanao	South Upi
Lalawigan ng Benguela	Benguela (provins)
Sultan Kudarat, Maguindanao	Sultan Kudarat (Shariff Kabunsuan)
Sultan Mastura, Maguindanao	Sultan Mastura
Sultan sa Barongis, Maguindanao	Sultan sa Barongis
Kamelya (halaman)	Kameliasläktet
Talayan, Maguindanao	Talayan
Sultan Sumagka, Maguindanao	Sultan Sumagka
Upi, Maguindanao	Upi
Vito	Sankt Vitus
Magnentius	Magnentius
Abuyog, Leyte	Abuyog
Kim Novak	Kim Novak
Pagbuhat ng mga pabigat sa Palarong Olimpiko sa Tag-init 2008	Tyngdlyftning vid olympiska sommarspelen 2008
Alangalang, Leyte	Alangalang
Membranopono	Membranofon
Albuera, Leyte	Albuera (Leyte)
Certines	Certines
Babatngon, Leyte	Babatngon
Palinolohiya	Palynologi
Barugo, Leyte	Barugo
Bato, Leyte	Bato (Leyte)
Pontifex Maximus	Pontifex maximus
Burauen, Leyte	Burauen
Calubian, Leyte	Calubian
Albert Lutuli	Albert Lutuli
Celeste Holm	Celeste Holm
Capoocan, Leyte	Capoocan
Carigara, Leyte	Carigara
71 Niobe	71 Niobe
Robert Gates	Robert Gates
Dagami, Leyte	Dagami
Dulag, Leyte	Dulag (Leyte)
Kasuotang panligo't panlangoy	Badkläder
Santa Rosa, California	Santa Rosa, Kalifornien
Hilongos, Leyte	Hilongos
Hindang, Leyte	Hindang
Inopacan, Leyte	Inopacan
Di-kathang isip	Facklitteratur
Isabel, Leyte	Isabel (Leyte)
Pang-ihaw na hiwa ng karne	Biff
Jaro, Leyte	Jaro
Javier, Leyte	Javier
Julita, Leyte	Julita (Leyte)
Kananga, Leyte	Kananga (Leyte)
La Paz, Leyte	La Paz (Leyte)
Korean Air	Korean Air
Sining ng pagtatanghal	Performance
Leyte, Leyte	Leyte (Leyte)
Percy Jackson & the Olympians	Percy Jackson
MacArthur, Leyte	MacArthur
Mahaplag, Leyte	Mahaplag
Dagat teritoryal	Territorialvatten
Matag-ob, Leyte	Matag-ob
Matalom, Leyte	Matalom
Mayorga, Leyte	Mayorga
Merida, Leyte	Merida (Leyte)
Dornogovi Province	Dornogobi
Palo, Leyte	Palo (Leyte)
Misyong diplomatiko	Beskickning
Marlee Matlin	Marlee Matlin
Helen Hayes	Helen Hayes
Palompon, Leyte	Palompon
Pastrana, Leyte	Pastrana
Matsumoto, Nagano	Matsumoto
San Isidro, Leyte	San Isidro (Leyte)
San Miguel, Leyte	San Miguel (Leyte)
Web komiks	Webbserie
Santa Fe, Leyte	Santa Fe (Leyte)
Theraphosidae	Fågelspindlar
Bouligneux	Bouligneux
Bény	Bény
Tabango, Leyte	Tabango
Bolozon	Bolozon
Cormaranche-en-Bugey	Cormaranche-en-Bugey
Tabontabon, Leyte	Tabontabon
Tanauan, Leyte	Tanauan (Leyte)
Tolosa, Leyte	Tolosa
John Millington Synge	John Millington Synge
Danica Patrick	Danica Patrick
Pagkain (gawain)	Ätande
Partido Berde (Suwesya)	Miljöpartiet
Ginatlaang binumbong	Mätglas
Kahon ng buhangin	Leksandlåda
Tunga, Leyte	Tunga (Leyte)
Gonad ng tao	Könskörtel
Ingklitik	Klitisk partikel
Villaba, Leyte	Villaba
Adachi, Tokyo	Adachi
147 Protogeneia	147 Protogeneia
Boyzone	Boyzone
Ralph Bunche	Ralph Bunche
Ashlee Simpson	Ashlee Simpson-Wentz
Édouard Daladier	Édouard Daladier
Cyrano de Bergerac	Cyrano de Bergerac
Niobe	Niobe
Jesse James	Jesse James
Debora	Debora (profet)
Demokratas Kristiyanos (Suwesya)	Kristdemokraterna (Sverige)
K-pop	K-pop
Tom Selleck	Tom Selleck
Daing (isda)	Torrfisk
Babe Ruth	Babe Ruth
A Series of Unfortunate Events	Syskonen Baudelaires olycksaliga liv
Paul Walker	Paul Walker
Lalawigan ng Annaba	Annaba (provins)
Lalawigan ng Khenchela	Khenchela (provins)
Lalawigan ng Bié	Bié
S/2003 J 2	S/2003 J2
Chiyoda, Tokyo	Chiyoda
Edogawa, Tokyo	Edogawa
Batas pisikal	Naturlag
Kansuswit	Lyrfåglar
DuckTales	Duck Tales
Bellevue, Washington	Bellevue, Washington
La Paz, Baja California Sur	La Paz, Baja California Sur
Lalawigan ng Lunda Norte	Lunda Norte
Propesiya	Profetia
Michelle Yeoh	Michelle Yeoh
S/2003 J 4	S/2003 J4
173 Ino	173 Ino
Adolfo Suárez	Adolfo Suárez
177 Irma	177 Irma
Kaba Ma Kyei	Kaba Ma Kyei
Digmaang Pilipino–Amerikano	Filippinsk-amerikanska kriget
Ayaan Hirsi Ali	Ayaan Hirsi Ali
Julia Child	Julia Child
Abuhan	Askkopp
Luwang ng daambakal	Spårvidd
Teoriya ng automata	Automatteori
Bonaventura Cavalieri	Bonaventura Cavalieri
Andy Williams	Andy Williams
Serapis	Serapis
Lalawigan ng Huíla	Huíla
Samson	Simson
Medida	Måttband
Enlil	Enlil
Biyoestadistika	Biostatistik
Elfen Lied	Elfen Lied
Pisika ng kondensadong materya	Kondenserade materiens fysik
Aksidente sa Minahang Copiapó, 2010	Gruvolyckan i Copiapó 2010
Blue Screen of Death	Blåskärm
David Archuleta	David Archuleta
Orbetello	Orbetello
Leticia, Amazonas	Leticia
Tore ng Belem	Belémtornet
John Goodman	John Goodman
Pagkapukaw na seksuwal	Sexuell upphetsning
Adbentismo	Adventism
Kōtō, Tokyo	Kōtō, Tokyo
Tuna	Makrillfiskar
Gilid-A at gilid-B	A-sida och B-sida
Lalawigan ng Cuando Cubango	Cuando Cubango
Jordin Sparks	Jordin Sparks
Mito ng paglikha	Skapelseberättelse
Carl Czerny	Carl Czerny
Fidel V. Ramos	Fidel Ramos
Dean Martin	Dean Martin
Lycopodiophyta	Lummerväxter
Iguana iguana	Grön leguan
Zygomycota	Kopplingssvampar
Lalawigan ng Batna	Batna (provins)
Lalawigan ng Béchar	Béchar (provins)
Lalaking Vitruvio	Vitruvianske mannen
Lucas Grabeel	Lucas Grabeel
Bug	Bug
Kevin Federline	Kevin Federline
Henry Morgan	Henry Morgan
Jerry Seinfeld	Jerry Seinfeld
