Afríka	Afrika
Alþjóðastofnun Moskvuháskóla	Moskvas statliga institut för internationella relationer
Stóriburkni	Träjon
Spanskreyr	Rotting
Efnahagur Bretlands	Storbritanniens ekonomi
Skírt smjör	Ghee
Gravelines	Gravelines
Leókares	Leochares
Áslaug	Åslög
Félagshyggja (stjórnmálaheimspeki)	Kommunitarism
Vigdís	Vigdis
Hjördís	Hjördis
Beretta	Beretta
Lundey (Bristolflóa)	Lundy
Leppríki	Satellitstat
Covellít	Kopparindigo
Maria	Maria
Art Spiegelman	Art Spiegelman
Spevsippos	Speusippos
True Grit	True Grit
Þörungablómi	Algblomning
Bringusund	Bröstsim
Thomas Jefferson-minnisvarðinn	Jeffersonmonumentet
Mýsli	Mycel
Snikkari	Snickare
Mark Pellegrino	Mark Pellegrino
Togari	Trålare
Kwidzyn	Kwidzyn
TBE	TBE
Bastilludagurinn	Frankrikes nationaldag
Sagan af Tuma litla	Tom Sawyers äventyr
Heilahristingur	Hjärnskakning
Rússnesk vörn	Ryskt försvar
Skilyrtar líkur	Betingad sannolikhet
Kastalinn í Heidelberg	Heidelbergs slottsruin
Rafrænn úrgangur	Elektronikavfall
Samræðisaldur	Sexuell myndighetsålder
Guðspekifélagið	Teosofiska Samfundet
Boðhlaup	Stafett
Þjóðstjórn	Samlingsregering
Forseti Ísraels	Israels president
Karakúlfé	Karakul (fårras)
Líkamsvitund	Känsel
Visa	VISA
Definitely Maybe	Definitely Maybe
Thunderbolt (tengi)	Thunderbolt
Sigfríð	Sigfrid
Aseton-peroxíð	Acetonperoxid
Svarti ketillinn	Taran och den magiska kitteln
Groupe Danone	Danone
Martröð á Álmstræti	Terror på Elm Street
Ákæra	Åtal
Vantrauststillaga	Misstroendeförklaring
Goleniów	Goleniów
Michael Jeter	Michael Jeter
Eysteinn Erlendsson	Øystein Erlendsson
Craig T. Nelson	Craig T. Nelson
Eysteinn Haraldsson (konungur)	Öystein Haraldsson
Lúxemborgarhöll	Palais du Luxembourg
Bandamenn (seinni heimsstyrjöldin)	De allierade under andra världskriget
Kvittun	Kvitto
Sjúkraflutningamaður	Paramedicin
Sjálfvakinn bruni	Spontan självförbränning
Enska samveldið	Engelska samväldet
Krakk	Crack-kokain
Kyntákn	Sexsymbol
Bandarísk stjórnmál	USA:s politik
Dóra landkönnuður	Dora utforskaren
Sebrafinka	Zebrafink
Straumönd	Strömand
Kris	Kris (dolk)
Tékkland í Söngvakeppni evrópskra sjónvarpsstöðva	Tjeckiens bidrag i Eurovision Song Contest
Lord's Cricket Ground	Lord's Cricket Ground
Samningur Alþjóðaviðskiptastofnunarinnar um hugverkarétt í viðskiptum	TRIPS
Brad Garrett	Brad Garrett
Larry the Cable Guy	Larry the Cable Guy
Sigla	Mast
Sverrir Sigurðsson (konungur)	Sverre Sigurdsson
Luke Benward	Luke Benward
Kaj Leo Holm Johannesen	Kaj Leo Johannesen
William Heinesen	William Heinesen
Telómerasi	Telomeras
Nikolai Frederik Severin Grundtvig	Nikolaj Frederik Severin Grundtvig
Jóannes Eidesgaard	Jóannes Eidesgaard
Traveling Wilburys	Traveling Wilburys
Berghveljur	Graptoliter
Efnatillífun	Kemosyntes
Harrods	Harrods
Rembihnútur	Överhandsknop
Belgía í Söngvakeppni evrópskra sjónvarpsstöðva	Belgiens bidrag i Eurovision Song Contest
Ronald Wayne	Ronald Wayne
Francesco Crispi	Francesco Crispi
Marty Feldman	Marty Feldman
Nægtahorn	Ymnighetshorn
Forseti Ítalíu	Italiens president
Syrah	Syrah
Malarás	Rullstensås
Aulus Persius Flaccus	Aulus Persius Flaccus
Útdráttur	Sammanfattning
Spútnikáfallið	Sputnikkrisen
Ríkharður 1. af Normandí	Rikard I av Normandie
Jean Bart	Jean Bart
Petrus Plancius	Petrus Plancius
Desmond Dekker	Desmond Dekker
Wallace Carothers	Wallace Carothers
Bláhegri	Amerikansk gråhäger
António Lobo Antunes	António Lobo Antunes
Will Durant	Will Durant
Leynilöggumúsin Basil	Mästerdetektiven Basil Mus
Christian Krohg	Christian Krohg
Málstefna	Språkpolitik
Fylking (flokkunarfræði)	Division (biologi)
Sértækir serótónín endurupptökuhemlar	Selektiva serotoninåterupptagshämmare
Bor	Bor (mytologi)
Magnús lagabætir	Magnus Lagaböter
Astýanax	Astyanax
PepsiCo	PepsiCo
IMEI	IMEI
Svartbók kommúnismans	Kommunismens svarta bok
Tungumál í útrýmingarhættu	Hotade språk
Pointe-à-Pitre	Pointe-à-Pitre
Þingeyjarsveit	Þingeyjarsveit
Orrustan við Filippí	Slaget vid Filippi
Joe Sacco	Joe Sacco
Sultan Kösen	Sultan Kösen
Þingvallavatn	Þingvallavatn
Jack Dorsey	Jack Dorsey
Antífon	Antifon (filosof)
Jón Jósep Snæbjörnsson	Jón Jósep Snæbjörnsson
Jeffrey Donovan	Jeffrey Donovan
Þorlákur helgi Þórhallsson	Torlak den helige
Þormóður Torfason	Thormodus Torfæus
Þorramatur	Þorramatur
Þorsteinn Erlingsson	Þorsteinn Erlingsson
Þríhnúkagígur	Þríhnúkagígur
Þorsteinn Pálsson	Þorsteinn Pálsson
Abubaker Kaki Khamis	Abubaker Kaki Khamis
Knattspyrnufélagið Þróttur	Knattspyrnufélagið Þróttur
Þóra Björg Helgadóttir	Þóra Björg Helgadóttir
Slow Food	Slow Food
Þórisvatn	Þórisvatn
Búri	Bure (nordisk mytologi)
E3	Electronic Entertainment Expo
EVE Online	EVE Online
The Observer	The Observer
Orþros	Orthos
Hammer DeRoburt	Hammer DeRoburt
Ofskynjunarsveppir	Psykedeliska svampar
Jacobson-líffærið	Jacobsons organ
Mímir	Mimer
D.B.C. Pierre	DBC Pierre
Thomas Simpson	Thomas Simpson
Hey	Hö
Jórvíkurhertogi	Hertig av York
Nivea	Nivea
Krosskönguló	Korsspindel
Steam (hugbúnaður)	Steam (datorspelsteknik)
Rauðeygði trjáfroskurinn	Rödögd bladgroda
Gavin DeGraw	Gavin DeGraw
Blýsýrurafgeymir	Blyackumulator
Nowe Warpno	Nowe Warpno
Grýtubakkahreppur	Grýtubakkahreppur
Núllfylki	Nollmatris
Klettadoppa	Vivipar strandsnäcka
Evruseðill	Eurosedlar
Síðkrítartímabilið	Yngre krita
Rodney King	Rodney King
Súðbyrðingur	Klink
Accademia della Crusca	Accademia della Crusca
Eimsnælda	Aeolipile
Kosningaaldur	Rösträttsålder
Chazz Palminteri	Chazz Palminteri
Vínýlklóríð	Vinylklorid
Lögmál Gauss	Gauss sats
Rotnun	Förruttnelse
Pund (gjaldmiðill)	Pund (valuta)
Lína Langsokkur í Suðurhöfum	Pippi Långstrump på de sju haven
Danalög	Danelagen
Líffræði mannsins	Humanbiologi
Hippi	Hippie
Vaggeryd	Vaggeryd
Riddarasögur	Riddarsagor
Fjörukarl	Räfflad havstulpan
Afturstag	Akterstag
Gjörhygli	Medveten närvaro
Finnur Jónsson	Finnur Jónsson
Dekk	Däck
Þistill	Åkertistel
Fairfax County, Virginia	Fairfax County
Acorn Computers	Acorn
Michael Dummett	Michael Dummett
Iker Romero	Iker Romero
Jeffrey Dean Morgan	Jeffrey Dean Morgan
John Evelyn	John Evelyn
Hákon Sverrisson	Håkon Sverresson
Magnús Haraldsson (konungur)	Magnus Haraldsson (kung)
Magnús blindi	Magnus Sigurdsson
Actavis	Actavis
Patrick Warburton	Patrick Warburton
John Hinckley yngri	John Hinckley, Jr.
ASP	Active Server Pages
İstiklâl Marşı	İstiklâl Marşı
Rob Morrow	Rob Morrow
Fuglarnir	The Birds
Puyehue	Puyehue
SAG	Sag
Bernard Williams	Bernard Williams
Stríðið í Afganistan	Afghanistankriget (olika betydelser)
Áhöfn	Besättning
Ada	Ada (namn)
Elis	Elis (namn)
Hægri	Højre
Trabant	Drabant
Hildingur	Hilding
Lóa	Loa
Sæby	Sæby
Adam	Adam
Gústaf Adólf erfðaprins	Gustaf Adolf (1906–1947)
Claude Perrault	Claude Perrault
Litla hryllingsbúðin	Little Shop of Horrors
Meðhöndlun	Behandling
Magnús sterki	Magnus Nilsson (kung)
Pund	Pund
Helena	Helena
Hópfjármögnun	Gräsrotsfinansiering
OCD	OCD
Rán	Rån (olika betydelser)
Togveiðar	Trål
Adam Ant	Adam Ant
Gary Neville	Gary Neville
Íste	Iste
Adam Curtis	Adam Curtis
Adam Garcia	Adam Garcia
Eldfjöll Íslands	Lista över vulkaner på Island
Georg Henrik von Wright	Georg Henrik von Wright
Kristófer 2.	Kristofer II av Danmark
Frederick Cook	Frederick Cook
Alan Dale	Alan Dale
Olof Rudbeck	Olof Rudbeck den äldre
Eiríkur hinn smámælti og halti	Erik Eriksson (kung)
Dennis Haysbert	Dennis Haysbert
Magnús Erlingsson (konungur)	Magnus Erlingsson
Magnús hlöðulás	Magnus Ladulås
Eiríkur plógpeningur	Erik Plogpenning
Francis Herbert Bradley	F.H. Bradley
Thomas Nagel	Thomas Nagel
Ívar beinlausi	Ivar Benlös
Eiríkur Magnússon Svíakonungur	Erik Magnusson av Sverige
Ólafur Magnússon (konungur)	Olav Magnusson
Tom De Mul	Tom De Mul
Jérôme Fernandez	Jérôme Fernandez
Sigurður munnur	Sigurd Munn
Eddie Cahill	Eddie Cahill
Kratínos	Kratinos
Filipe Luís	Filipe Luís
Vopnuð átök	Väpnad konflikt
Sjómennska	Nautik
Simplikkíos	Simplikios
Example	Example
Bradley Whitford	Bradley Whitford
Mike Gravel	Mike Gravel
Gioachino Greco	Gioacchino Greco
John Spencer	John Spencer (skådespelare)
RDS	RDS
Riverton	Riverton
Lorentz	Lorentz
Urbana	Urbana
Jóhann Hollandsprins	Friso av Oranien-Nassau
Tom Arnold	Tom Arnold (skådespelare)
Adela af Flæmingjalandi	Adele av Flandern
Antoine Arnauld	Antoine Arnauld den yngre
Bakteríuþyrping	Koloni (biologi)
Gary Dourdan	Gary Dourdan
Jamie Kennedy	Jamie Kennedy
Roméo Dallaire	Roméo Dallaire
Bernardo Pasquini	Bernardo Pasquini
Ari fróði Þorgilsson	Ari Þorgilsson
Eddie Cibrian	Eddie Cibrian
Díll	Pixel
Alvin Plantinga	Alvin Plantinga
Richard Schiff	Richard Schiff
Gabriel Metsu	Gabriël Metsu
Johan Friberg Da Cruz	Johan Friberg da Cruz
Frank H. Knight	Frank Knight
Bjarni Herjólfsson	Bjarne Herjolfsson
Carmine Giovinazzo	Carmine Giovinazzo
Bruno Latour	Bruno Latour
Edgar Savisaar	Edgar Savisaar
Henry George	Henry George
Carlo Ginzburg	Carlo Ginzburg
Konstantínus Hollandsprins	Constantijn av Nederländerna
Safi Persakonungur	Safi I
NASA (aðgreining)	Nasa (olika betydelser)
Mitch McConnell	Mitch McConnell
David Krumholtz	David Krumholtz
Ben E. King	Ben E. King
Steinunn Sigurðardóttir (rithöfundur)	Steinunn Sigurðardóttir
Phil LaMarr	Phil LaMarr
Koji Kondo	Koji Kondo
Frank Klepacki	Frank Klepacki
Valdimar Birgisson	Valdemar Birgersson
Drew Carey	Drew Carey
Sörkvir eldri	Sverker den äldre
Hvalbakur	Back (skrovdel)
Frank Ocean	Frank Ocean
Thor Vilhjálmsson	Thor Vilhjálmsson
Giraldus Cambrensis	Giraldus Cambrensis
Umframbyrði	Dödviktsförlust
Steingrímur Hermannsson	Steingrímur Hermannsson
Jaleel White	Jaleel White
Paul Bowles	Paul Bowles
Vilhelm Marstrand	Wilhelm Marstrand
Rúm	Rum
Eiríkur klipping	Erik Klipping
Piet Hein	Piet Hein
Knútur 6.	Knut VI av Danmark
Eiríkur menved	Erik Menved
Pierre Mignard	Pierre Mignard
Mohammed Saeed al-Sahaf	Mohammed Said as-Sahaf
Bil	BIL (olika betydelser)
SVR	SVR
Bjarni Benediktsson	Bjarni Benediktsson
Adolf	Adolf
Breckin Meyer	Breckin Meyer
Aspar	Aspar
Sigurjón Birgir Sigurðsson	Sigurjón Birgir Sigurðsson
Boris Nemtsov	Boris Nemtsov
Mótsögn	Motsägelse
LÍF	LIF
Michel Serres	Michel Serres
Níels Danakonungur	Nils av Danmark
Lee Hazlewood	Lee Hazlewood
Scott Foley	Scott Foley
Alexander McCall Smith	Alexander McCall Smith
Judd Hirsch	Judd Hirsch
George Eads	George Eads
Ingi Bárðarson	Inge Bårdsson
Bret Michaels	Bret Michaels
Ron Gilbert	Ron Gilbert
Umberto Tozzi	Umberto Tozzi
Eiríkur lamb	Erik Lamm
Peder Severin Krøyer	Peder Severin Krøyer
Sörkvir yngri Karlsson	Sverker den yngre
Mikkel Hansen	Mikkel Hansen
Eiríkur eymuni	Erik Emune
Sam Simon	Sam Simon
Ísajos	Isaios
Eiríkur Knútsson	Erik Knutsson
Fílon frá Larissu	Filon från Larissa
Agrippa (heimspekingur)	Agrippa (filosof)
Eiríkur Hauksson	Eiríkur Hauksson
Bruce Jenner	Bruce Jenner
Pedro de Betancur	Pedro de Betancur
Ólafur Elíasson	Olafur Eliasson
Jón Ólafsson	Jón Ólafsson
Hallgrímur Helgason	Hallgrímur Helgason
Rupert Brooke	Rupert Brooke
David Chalmers	David Chalmers
The Big Bopper	The Big Bopper
Gunpei Yokoi	Gunpei Yokoi
Trygve Gulbranssen	Trygve Gulbranssen
Adrarhásléttan	Adrarplatån
Jean-Pierre Blanchard	Jean-Pierre Blanchard
Jan Hammer	Jan Hammer
Juan Atkins	Juan Atkins
Esaias Tegnér	Esaias Tegnér
Forvitni	Nyfikenhet
Siðblinda	Psykopati
Sean Murray	Sean Murray
Jason Voorhees	Jason Voorhees
Andy Dick	Andy Dick
Saltkjöt og baunir	Ärtsoppa
Mundu eftir mér	Never Forget
Igor Vori	Igor Vori
Húsmargfætla	Husspindelfoting
Stöð 2	Stöð 2
Sigurður Breiðfjörð	Sigurður Breiðfjörð
Bókrolluskreyti	Kartusch
Ermalín	Manschett
Säffle	Säffle
Engrish	Engrish
Prince of Wales-höfði	Kap Prince of Wales
Hvalsauki	Valrav
Göngugata	Gågata
Húsönd	Islandsknipa
Svedala	Svedala
Hákarl	Håkäring
Vörpun	Avbildning
Ammassalik	Ammassaliks kommun
Ágúst (mannsnafn)	August
Orrustan við Stångebro	Slaget vid Stångebro
Vágaflugvöllur	Vágarflygplatsen
Gautaborgarháskóli	Göteborgs universitet
Technics SL-1200	Technics SL-1200
Angurboða	Angerboda
Tímajos (Platon)	Timaios (Platon)
Kulborði og hléborði	Lovart och lä
Tommy	Tommy (rockopera)
Adrían	Adrian
Glenn Close	Glenn Close
Víðar (norræn goðafræði)	Vidar
Íslenska stafrófið	Isländska alfabetet
Arðgreiðsla	Annuitetsmetoden
Grettistak jökla	Flyttblock
Fagurtúkani	Rödbröstad tukan
Kanslari	Kansler (ämbetsman)
Gillette Stadium	Gillette Stadium
Martröð á Álmstræti 3: Draumastríðsmenn	Terror på Elm Street 3 - Freddys återkomst
Munnbyssa	Blåsrör
Sólanín	Solanin
Albufeira	Albufeira
Carl Christian Rafn	Carl Christian Rafn
David Hyde Pierce	David Hyde Pierce
Patton Oswalt	Patton Oswalt
Undirstaðan	Och världen skälvde
Sagan af Pí	Berättelsen om Pi
Reykjanesskagi	Reykjanesskagi
Jeddah	Jeddah
Tumi Tígur	Tigers film
Listi yfir skákbyrjanir	ECO-lista
Hnakki (líffræði)	Nacke
Kvikmyndaver	Filmstudio
Loðdýrarækt	Pälsdjursuppfödning
Yell	Yell
Chittagong	Chittagong
Ketilbjalla	Kettlebell
Jörðin (sjónvarpsþáttaröð)	Planet Earth (TV-serie)
Lukkstaður	Glückstadt
Chris Elliott	Chris Elliott
Benny Hinn	Benny Hinn
Síð-harðkjarni	Post-hardcore
Kína (aðgreining)	Kina (olika betydelser)
Alessandro de' Medici	Alessandro de' Medici
Tvíburaturnarnir	Twin Towers
Dúkönd	Svartnäbbad brunand
Sýru-basa hvarf	Syra–bas-reaktion
David Desrosiers	David Desrosiers
Þrakíuhaf	Thrakiska havet
Samsvörunarkenning um sannleikann	Korrespondensteori
Shavo Odadjian	Shavo Odadjian
Milk and Honey	Milk and Honey (musikalbum)
Laktasi	Laktas
Geddufiskar	Gäddartade fiskar
Hver skellti skuldinni á Kalla kanínu	Vem satte dit Roger Rabbit?
Pottaska	Kaliumkarbonat
Colossal Cave Adventure	Colossal Cave Adventure
Atviksliður	Adverbial
Atviksorð	Adverb
Þarmagerlar	Enterobacteriaceae
Orkusparnaður	Energieffektivisering
Tvíundatré	Binärträd
Fædon frá Elís	Faidon från Elis
DNA-raðgreining	DNA-sekvensering
Hitadeigt plast	Termoplast
The Kids Are All Right	The Kids Are All Right (film, 2010)
Steve Schirripa	Steve Schirripa
Matthías Jochumsson	Matthías Jochumsson
Sidney Nolan	Sidney Nolan
Jake Abel	Jake Abel
Samoki	Komplexkonjugat
Sveinn Eiríksson Grathe	Sven Grate
Michael Sandel	Michael Sandel
G. W. Bailey	G.W. Bailey
Stilpon	Stilpon
Marcus Hellner	Marcus Hellner
Knútur Danaprins	Prins Knud av Danmark
Hailemariam Desalegn	Hailemariam Desalegn
Samuel Clarke	Samuel Clarke
Gottfried Helnwein	Gottfried Helnwein
Knútur Magnússon	Knut V av Danmark
Valdimar 3.	Valdemar III av Danmark
Gunnar Gunnarsson	Gunnar Gunnarsson
Sáld (áhald)	Såll
Ted Danson	Ted Danson
Flatlús	Flatlus
Christen Købke	Christen Købke
Höskuldur og Þér	Askold och Dir
Open Season 3	Boog & Elliot 3 – Cirkusvänner
Lýðfræðilega umbreytingin	Demografisk transition
Grafhýsi	Gravvård
Alþjóðasiglingasambandið	International Sailing Federation
Star	Starbåt
Stagsegl	Stagsegel
Claudio Villa (söngvari)	Claudio Villa
Jón Arason	Jón Arason
Nýja Holland	Nya Nederländerna
DVB-T	DVB-T
Fionn Mac Cumhaill	Finn (mytologi)
Oasis	Oasis
Gráða	Grad
Oddur Einarsson	Oddur Einarsson
Stig (netafræði)	Grad (grafteori)
Basshunter	Basshunter
Ekerö	Ekerö
David Lewis	David Kellogg Lewis
Amiga 500	Amiga 500
Hof Aþenu Nike	Athena Niketemplet
Skylduskil	Pliktexemplar
McG	Joseph McGinty Nichol
Claudius (ætt)	Gens Claudia
Mannvirkjagerð	Byggnadskonstruktion
Dominique Strauss-Kahn	Dominique Strauss-Kahn
Vetrarbrautarhnit	Galaktiskt koordinatsystem
Afrikaner Weerstandsbeweging	Afrikaner Weerstandsbeweging
Áttund	Oktav
Posi	POS
Lakýdes	Lakydes
Rotþró	Septiktank
Þrítugasta konungsættin	Egyptens trettionde dynasti
Íslenska sauðkindin	Islandsfår
Karfaætt	Drakhuvudfiskar
Evrópumeistaramót karla í handknattleik 2004	Europamästerskapet i handboll för herrar 2004
Trommuleikari	Trumslagare
Jarðvegsgerð	Jordmån
Alberto Jori	Alberto Jori
Eðjustökkull	Periophthalmus barbarus
Fló	Loppor
Grimmhildur Grámann	Cruella de Vil
Eldgjá	Eldgjá
Laumontít	Laumontit
Irene	Irene
What's Your Number?	What's Your Number?
Persaveldi	Akemenider
Pappi	Kartong
Hvíldarspenna	Membranpotential
William Eggleston	William Eggleston
Beverly Hills Chihuahua	Chihuahuan från Beverly Hills
Vasahnífur	Fickkniv
Nikita	Nikita (TV-serie)
Kempur	Champinjoner
Pétur og kötturinn Brandur	Pettson och Findus – Katten och gubbens år
Fjölsnertiskjár	Multi-touch
Bernoulli-dreifing	Bernoullifördelning
Hrímtittlingur	Snösiska
Andókídes	Andokides (politiker)
Scream 3	Scream 3
GAIS	Gais
Gilsfjörður	Gilsfjörður
Škoda 105/120/125	Škoda 105/120
Matthildur af Flæmingjalandi	Matilda av Flandern
MGMT	MGMT
Škoda Felicia	Škoda Felicia
IONIS Education Group	IONIS Education Group
Svenska hockeyligan	Svenska hockeyligan
Þrotríki	Statsförfall
Gullplánetan	Skattkammarplaneten
Aggersborg	Aggersborg
TI-84 Plus serían	TI-84
Kort	Kort
Žemaičių Kalvarija	Žemaičių Kalvarija
Múmínpabbi	Muminpappan
Poul Huitfeldt	Povel Huitfeldt
Erfðabreytt matvæli	Genmodifierade livsmedel
Agnes (nafn)	Agnes
Michael J. Fox	Michael J. Fox
Hjálp:Að vakta síður	Wikipedia:Bevakningslistan
Dúsok	Disuq
Hjálp:Að færa síðu	Wikipedia:Flytta sida
Princeps	Princeps
Síðrómantíska tímabilið	Nyromantik
Jósef 1.	Josef I
Friðþjófs saga hins frœkna	Fritjof den djärves saga
Ophiocordyceps sinensis	Larvsvamp
Agúlhasstraumurinn	Agulhasströmmen
Limousin	Limousin (olika betydelser)
Amt	Amt
Ritmál	Standardspråk
Rita	Rita
Stíll	Still (olika betydelser)
Alucard	Alucard
Ahmad al-Mansur	Ahmad al-Mansur
Letters to Juliet	Letters to Juliet
Aiguille du Midi	Aiguille du Midi
Pekingönd	Pekinganka (maträtt)
Marstrand	Marstrand
Heimastjórnarsvæði Palestínumanna	Palestinska områden
Englaryk	Fencyklidin
Ediksýruanhýdríð	Ättiksyraanhydrid
ÍSL	ISL
Naltrexón	Naltrexon
Bónus	Bonus
FÉL	Fel (olika betydelser)
VMA	VMA
Hvítá (Árnessýslu)	Hvítá
Permetrín	Permetrin
Bassi	Bassi
Grund	Grund
Þjöppun mynda	Bildkompression
Keynote (forrit)	Keynote (presentationsprogram)
Eríonít	Erionit
Flakkari (förumaður)	Resandefolk
Baldur (aðgreining)	Balder (olika betydelser)
Lappi	Lappi (olika betydelser)
Bleikja	Fjällröding
Ammoníumbíkarbónat	Ammoniumvätekarbonat
Apple Store	Apple Store
Bréfabindi	Gaffelpärm
Pappírstætari	Dokumentförstörare
Aramíð	Aramidfiber
E-161b	Lutein
Gúargúmmí	Guarkärnmjöl
Klórdíoxíð	Klordioxid
Algín	Alginat
Skólesít	Skolecit
Þýróxín	Tyreoideahormoner
Rítalín	Metylfenidat
Prehnít	Prehnit
Metýlenblátt	Metylenblått
Mebendasól	Mebendazol
Kynhormón	Könshormon
Hemúllinn	Hemulen
Kjarnræði	Elitism
Einkaskóli	Privatskola
Gangsetningarbúnaður	Ställdon
Ulrik Christian Gyldenløve	Ulrik Christian Gyldenløve (1678–1719)
Al anon	Al-Anon/Alateen
Hilmar Örn Hilmarsson	Hilmar Örn Hilmarsson
Annatto	Annatto
Handknattleikur á sumarólympíuleikunum 2012 - keppni í karlaflokki	Herrarnas turnering i handboll vid olympiska sommarspelen 2012
Sniðill	Sekant
Mars	Mars
Along Came Polly	…och så kom Polly
Scoresbysund (fjörður)	Scoresby sund
Skipsskrokkur	Skrov
Peder Hansen Resen	Peder Hansen Resen
Bjarnaber	Darwinberberis
Guðbrandur Vigfússon	Guðbrandur Vigfússon
Sýanóakrýlat	Cyanoakrylat
Klórít	Klorit
Atýráfylki	Atyraw (provins)
Hraunfossar	Hraunfossar
Robert Plant	Robert Plant
Skák Ólympíad	Schack-OS
Julie McNiven	Julie McNiven
Hopes and Fears	Hopes and Fears
HD 85512 b	HD 85512 b
Pétur Gunnarsson	Pétur Gunnarsson
Rafmagns- og tölvuverkfræði	Datateknik
Helleníski tíminn	Hellenism
Vesturstrandar hipp hopp	Västkusthiphop
Autostrada del Sole	A1 (motorväg, Italien)
Hjo	Hjo
Reykkvars	Rökkvarts
Lára	Laura
Excite Truck	Excite Truck
Ungverjaland í Söngvakeppni evrópskra sjónvarpsstöðva	Ungerns bidrag i Eurovision Song Contest
Nasaret	Nasaret
Fermiorkustig	Fermienergi
Staðfestingartilhneiging	Konfirmeringsbias
Klæðskiptingur	Crossdressing
Tanganjika	Tanganyika
TD Garden	TD Garden
Narsaq	Narsaq
Vaxtamunarviðskipti	Carry-handel
In Through the Out Door	In Through the Out Door
Mike Judge	Mike Judge
Knútur lávarður	Knut Lavard
Neil Flynn	Neil Flynn
Sean Kinney	Sean Kinney
Krantor	Krantor
Nicholas Brendon	Nicholas Brendon
Birgir Magnússon	Birger Magnusson
20th Century Fox	Twentieth Century Fox
Scottie Thompson	Scottie Thompson
Ruth Barcan Marcus	Ruth Barcan Marcus
Hólmfríður Magnúsdóttir	Hólmfríður Magnúsdóttir
Vigdís Grímsdóttir	Vigdís Grímsdóttir
Regina Taylor	Regina Taylor
Sara Paretsky	Sara Paretsky
Guðbjörg Gunnarsdóttir	Guðbjörg Gunnarsdóttir
Grey's Anatomy	Grey's Anatomy
Ingiríður Rögnvaldsdóttir	Ingrid Ragnvaldsdotter
Margrét Skúladóttir	Margareta Skulesdotter
George Lincoln Rockwell	George Lincoln Rockwell
Daniel Heatley	Dany Heatley
Ken Jeong	Ken Jeong
Prince Buster	Prince Buster
Jens Otto Krag	Jens Otto Krag
Jón Árnason	Jón Árnason
Uppsala	Uppsala (olika betydelser)
Lotte Reiniger	Lotte Reiniger
Kirsty MacColl	Kirsty MacColl
Hasse Ekman	Hasse Ekman
Gösta Ekman	Gösta Ekman den äldre
DJ Qualls	DJ Qualls
Modibo Sidibé	Modibo Sidibé
Artemidóros	Artemidoros Daldianus
Percy Sledge	Percy Sledge
Olof Verelius	Olof Verelius
Hallgrímur Pétursson	Hallgrímur Pétursson
Frits Thaulow	Frits Thaulow
Didier Dinart	Didier Dinart
Mauritz Stiller	Mauritz Stiller
Jón Gnarr	Jón Gnarr
